offset_hex,line,layout,max_len,source_en,fr_text,fr_len,overflow
0x0376A7,5136,pokedex_13x4,50,A gentle Pok@mon that can read the mindof a person,Un gentil Pokémon qui lit dans les pensées,46,
0x0376DA,5137,pokedex_13x4,51,It can rearr-ange it's DNAto transform into its foe,Il change son ADN pour copier son ennemi.,46,
0x03770E,5139,pokedex_13x4,48,It gathers   negative ionsto blast out lightning,Il capte des ions négatifs et lance des éclairs.,47,
0x03773F,5141,pokedex_13x4,49,A programmed Pok@mon that can move in  cyberspace,"Programmé, il voyage dans le cyberespace.",51,YES
0x037771,5142,pokedex_13x4,52,Its heavy    shell makes  it difficult to catch prey,Sa lourde coquille rend la capture de proies dure,50,
0x0377A6,5143,pokedex_13x4,50,It cuts prey w/its claws  & drains its body fluids,Il tranche ses proies et aspire leurs fluides.,47,
0x0377D9,5144,pokedex_13x4,48,It goes for  the enemy's  throat with  its fangs,Ses crocs visent la gorge de son ennemi.,46,
0x03780A,5145,pokedex_13x4,45,Mystical birdsaid to app- ear during   storms,Oiseau mystique qui apparaît dans les tempêtes.,52,YES
0x037838,5146,pokedex_13x4,48,Mystical birdwhose wings  make flashes of flames,Ses ailes font jaillir des gerbes de flammes.,47,
0x037869,5148,pokedex_13x4,48,A rare marinePok@mon whoseI.Q. matches a human's,"Pokémon marin rare, son Q.I. égale le nôtre.",45,
0x03789A,5149,pokedex_13x4,46,So rare that only a few   have ever    seen it,Si rare que très peu de gens l'ont vu.,42,
0x0378C9,5150,pokedex_13x4,44,Volcanos are said to eruptwhen Entei   barks,Son cri ferait entrer les volcans en éruption.,51,YES
0x0378F6,5152,pokedex_13x4,51,It races aro-und the worldto purify po-lluted water,Il parcourt le monde et purifie l'eau polluée.,47,
0x03792A,5154,pokedex_13x4,52,Legends say  it swells theseas by caus-ing downpours,On dit que ses déluges gonflent les mers.,44,
0x03795F,5156,pokedex_13x4,52,It has lived for millions of years in  Earth's ozone,Il vit depuis des millions d'années dans l'ozone.,47,
0x037994,4151,dialogue_19_19,188,"No! After all that work to become     champ, it's over   already? Why did I lose? I never made mistakes raising myPok@mon!...Darn it!You're the league  champ, although I  hate to admit it.","RÉGIS :\nQuoi ? Déjà fini ?\nJ'ai tout donné,\nmais j'ai perdu...\nTant d'efforts...\nEt je perds ?\nMon entraînement\nétait parfait !\nBon... Tu es\nle Champion.\nJ'ai du mal\nà l'admettre...",224,YES
0x037A51,4157,dialogue_19_19,95,"Once again, congra-tulations Ash! You put an end to Team Rocket, hopefully  for good this time.","JESSIE : Oui !\nSon nom : Kameiyu !\nIl est développeur\nchez Nanjing Tech,\nà Céladopole !",90,
0x037AB1,4169,dialogue_19_19,42,You truly are a    remarkable trainer Ash!,"MIAOUSS : C'est exact, Miaouss !",35,
0x037ADC,4171,dialogue_19_19,274,Eusine: Greetings! I've heard about   you Ash! Glad to   meet you! I've     searched the world for the greatest   Legendary Pok@mon  and finally found  them! They seem to want to see your   power for them-    selves! Allow me toshow you the power of the Legendary   Pok@mon!,"KAMEIYU : Sacha !\nTe voilà,\ncomme prévu !\nBattons-nous\nsans aucun regret !\nAlors, prêt ?",108,
0x037BEF,4190,dialogue_19_19,56,"The cave is pitch  black, a Pok@mon   could light it up.","Cette grotte est\ntrès sombre.\nAvec Flash,\nun Pokémon peut\nl'éclairer.",87,YES
0x03804B,4791,dialogue_19_19,16,Withdraw Deposit,Retirer  Déposer,15,
0x03805C,6490,dialogue_19_19,17,<0A><B0A7><B0A8><B0A9><B0AA><B0AB><B0AC><B0AD><B0AE>,NANJING TECH. TOUS DROITS RÉSERVÉS.,35,YES
0x03806F,4792,dialogue_19_19,16,Turned on the PC,Le PC s'allume...,17,YES
0x038080,4793,dialogue_19_19,17,Turned off the PC,Le PC s'éteint...,17,
0x038092,4794,dialogue_19_19,19,"Go ahead,it's yours",PROF. CHEN :\nCette Poké Ball\nabrite un Pokémon.\nIl est pour toi !,74,YES
0x0380A6,4800,dialogue_19_19,30,"Ash,take good care of Pikachu.",PROF. CHEN :\nRapproche-toi\nde tes Pokémon.,53,YES
0x0380C5,4811,dialogue_19_19,23,Hello! May I help  you?,Salut !\nJe peux t'aider ?,36,YES
0x0380DD,6492,dialogue_19_19,15,0000<B0CE><B0CF><B0CE><B0D0><B0D1>!,Un combat suffit :\nnous voilà amis !,36,YES
0x0380EE,4815,dialogue_19_19,14,"Good job, kid!",MAJOR BOB : Battu ! Prends le Badge Foudre et ceci !,54,YES
0x0380FD,4820,dialogue_19_19,10,Thank you.,Merci !,7,
0x038108,4825,dialogue_19_19,25,We hope to see you again!,Bienvenue !,11,
0x038122,1665,dialogue_19_19,13,Got Squirtle!,Carapuce reçu !,15,YES
0x038130,210,dialogue_19_19,23,0000000Heal    Leave   ,Soigner  Partir,14,
0x038149,4826,dialogue_19_19,36,"Sorry, the Trading Center is closed.","Désolé, impossible de combattre ici pour le moment...",55,YES
0x038173,4827,dialogue_19_19,32,"Sorry, the Cable   Club's closed",Même la machine\nd'échange est\nen panne...\nReviens plus tard.,75,YES
0x038194,211,dialogue_19_19,16,Buy     Pass    ,Acheter  Annuler,15,
0x0381A5,6502,dialogue_19_19,8,0<B0FE><B0CE><B0F1>!,Pas assez d'argent !,29,YES
0x0381AF,213,dialogue_19_19,16,Yes     No      ,Oui     Non,7,
0x0381C1,212,dialogue_19_19,16,Left    Right   ,Karaté  Taekwondo,16,
0x0381D2,4832,dialogue_19_19,13,0Used HM CUT!,Sacha utilise\nCoupe !,26,YES
0x0381E0,6503,dialogue_19_19,21,00000<B0B6><B0B7><B1A7><B1A8><B0F8><B1AC><B1AD><B1AE>,Sacha utilise Vol !,19,
0x0381F6,6509,dialogue_19_19,17,<0A><B0B6><B0B7><B1A7><B1A8><B0F8><B1AF><B1B0><B1AE>,Sacha utilise Surf !,25,YES
0x038208,6515,dialogue_19_19,17,<0A><B0B6><B0B7><B1A7><B1A8><B0F8><B0CA><B0E3><B1AE>,Sacha utilise Force !,26,YES
0x03821A,6521,dialogue_19_19,21,<0A><B0EE><B1B1><B1B2><B1B3><B1B4><B1B5><B0EC><B1B6><B1B7><B0B2>,On peut sans doute\npousser ce rocher.,37,YES
0x038230,4836,dialogue_19_19,23,This tree can be   cut!,Cet arbre peut être\ncoupé !,26,YES
0x038445,313,dialogue_19_19,177," <B0C5><B1B4>!<B0D2><B0D3><B0C5><B0E4><B0E5><B0C0><B0C1><B0A1><B0A2><B0BC><B1BC><B1BD>!<B1BE><B1BF><B1C0><B1C1><B1C2><B1BE><B1C3><B1C4><B1C5>,<B0B8><B0EE><B1BC><B1BD><B1C6><B1C7><B1B6><B1C8><B0EA><B0C0><B0C1><B0A1><B0A2><B0BC><B1C9><B0C1>!<B0EE><B1C9><B0C1><B1B6><B1CA><B0EA><B0C0><B0C1>,<B1CB><B1A7><B1A8><B1CC><B0E7><B0F2><B1CD><B1CD>.<B1CE><B1C2><B0C2><B1CF><B1D0><B0EE><B0C0><B0C1><B0A1><B0A2><B0BC>!<B0B6><B0B7>,<B1D1><B0BA><B1D2><B1D3><B1CC><B0C5><B0BC><B1D4><B1D5>,<B1D6><B1D7><B1D8><B1D2><B1D9><B1DA>!","PROF. CHEN :\nBien le bonjour !\nBienvenue !\nVoici le monde\nmagique\ndes Pokémon !\nMon nom est Chen,\nle Prof Pokémon !\nDes Pokémon\nvivent partout.\nCertains sont\nnos compagnons.\nD'autres les font\ncombattre.\nMoi, je les étudie.\nSacha !\nTa quête commence !\nRêves et aventures\nt'attendent !",355,YES
0x0384F8,319,dialogue_19_19,32,YO ASH! Gramps     isn't around!,"RÉGIS : Hé, Sacha !\nPépé n'est pas là !\nPour un Pokémon,\nj'ai rappliqué !",73,YES
0x038519,330,dialogue_19_19,141,"Hey! Wait! Don't goout! It's unsafe!  Wild Pok@mon live  in tall grass! You need your own      Pok@mon for safety.I know! Here, come with me!",PROF. CHEN :\nNe sors pas !\nDes Pokémon rôdent\ndans les herbes.\nIl t'en faut un.\nSuis-moi !,105,
0x0385A7,336,dialogue_19_19,46,Gary:Hey Gramps!   I'm fed up with    waiting!,RÉGIS : Pépé !\nTe voilà !,29,
0x0385D6,343,dialogue_19_19,28,Hey! Gramps! What  about me?,RÉGIS : Pépé ! C'est pas juste ! Et moi ?,46,YES
0x0385F3,349,dialogue_19_19,44,"Be patient Gary,   I'll give you one  later.","PROF. CHEN :\nPatience, Régis.\nTu l'auras bientôt.",57,YES
0x038620,355,dialogue_19_19,46,"Humph! I'll get a  better Pok@mon thanyou,Ash!",RÉGIS : Pff ! J'aurai un meilleur Pokémon que toi !,55,YES
0x03864F,360,dialogue_19_19,32,No way Ash! I want this Pok@mon!,RÉGIS : Non !\nIl est à moi !,33,YES
0x038670,365,dialogue_19_19,25,Gary! What are you doing?,PROF. CHEN :\nRégis !\nQue fais-tu ?,51,YES
0x03868A,370,dialogue_19_19,23,"Gramps,I want this one!","RÉGIS :\nPépé, je le veux !",37,YES
0x0386A2,376,dialogue_19_19,114,"Oak:But, I...Oh,allright then. That   Pok@mon is yours. Iwas going to give  you one anyway...  Ash,come over here.","PROF. CHEN :\nBon, d'accord.\nIl est à toi.\nJe comptais déjà\nt'en donner un.\nSacha, viens ici !",113,
0x038715,382,dialogue_19_19,46,"Oak:Ash, this is a Pok@mon I caught   earlier.",PROF. CHEN :\nJe l'ai capturé.\nIl craint encore\nles humains.,69,YES
0x038744,402,dialogue_19_19,16,You can have it.,Pikachu reçu !,14,
0x038755,404,dialogue_19_19,74,"Gary:Wait Ash!     Let's check out ourPok@mon! Come on,  I'll take you on!",RÉGIS : Sacha !\nTestons-les.\nJe te défie !,51,
0x0387A0,410,dialogue_19_19,82,Okay! I'll make my Pok@mon fight to   toughen it up! Ash!Gramps! Smell you  later!,"RÉGIS : Ton Pokémon est fort ! Je vais entraîner le mien ailleurs. À plus, Sacha ! Salut, Papy !",101,YES
0x0387F3,418,dialogue_19_19,110,"Hey! You came from Pallet Town? You   know ProfOak,right?His order came in, can you take it to him? Thank you.",Bourg Palette ? Porte la commande du Prof. Chen !,53,
0x038862,6529,dialogue_19_19,29,"00000<B2CE><B1EE><B1EE>:<B0C5><B1CD><B1CD>,<B1F1><B1F1><B1C2><B0BC><B1EF>",Attends un peu. Écoute-moi.,30,YES
0x038880,6532,dialogue_19_19,15,<0A><B2CE><B1EE><B1EE>:<B0C5><B2BD><B0C7>?,Tu veux quand même\ny aller ?,28,YES
0x038891,1583,dialogue_19_19,43,Lt.Surge hid a     switch inside the  cans!,Tu peux entrer.,15,
0x0388BD,1584,dialogue_19_19,32,"00000Oh,Ash! How is     Pikachu?",PROF. CHEN : Pikachu t'apprécie. Tu feras un bon Dresseur !,67,YES
0x0388DE,1585,dialogue_19_19,55,He seems to like   you...Hm? you have something for me?,PROF. CHEN : Quoi ?\nC'est pour moi ?,35,
0x038916,1593,dialogue_19_19,46,Ah! This is the    custom Pok@ball I  ordered!,Sacha remet\nle Colis Chen\nau Prof. Chen !,53,YES
0x038945,424,dialogue_19_19,10,Thank you!,CHEN : Ma Poké Ball spéciale ! Merci. J'ai une mission.,55,YES
0x038950,426,dialogue_19_19,42,Gary:Gramps! What  did you call me    for?,RÉGIS : Papy !\nMon Pokémon a\ngrandi ! Regarde !,56,YES
0x03897B,439,dialogue_19_19,17,Received Pok@dex!,Pokédex obtenu !,16,
0x03898D,440,dialogue_19_19,38,Gary:Okay Gramps!  Leave it all to me!,PROF. CHEN :\nMon rêve : finir\nle Pokédex complet.\nJe suis trop vieux.\nPrenez le relais !,94,YES
0x0389B4,456,dialogue_19_19,145,"Ash, I hate to say it, but I don't    need you! I know!  I'll borrow a Town Map from my Sis!   I'll tell her not  to lend you one,   Ash! Hahaha!","RÉGIS : Papy,\nconfie-moi tout !\nDommage pour Sacha.\nJe prends la Carte\nchez ma sœur. Toi,\ntu ne l'auras pas !\nHa ha !",121,
0x038A46,476,dialogue_19_19,71,"Gary's Sis:Grandpa asked you to run anerrand? Here,this  will help you!","SŒUR DE RÉGIS :\nPépé t'envoie\nen course ?\nTiens, ça t'aidera.",76,YES
0x038A8E,482,dialogue_19_19,18,Received Town Map!,Carte obtenue !,15,
0x038AA1,484,dialogue_19_19,76,"Old man:Ahhh! I'm  feeling much betternow! Hm? Oh! Sure, you can go through!","Quel mal de tête...\nJe te bloquais ?\nPour le Pokédex,\nachète\ndes Poké Balls !",92,YES
0x038AEE,502,dialogue_19_19,20,00000000It's locked!,L'Arène est fermée à clé.,25,YES
0x038B03,512,dialogue_19_19,184,"Gary:Hey Ash!You'regoing to the       Pok@mon League?    Forget it, you     probably don't haveany Badges! The    guard won't let youthrough! So,did    your Pok@mon get   any stronger?",RÉGIS : Sacha !\nTu vas à la Ligue ?\nPas de Badge ?\nPassage interdit !\nTes Pokémon\nont progressé ?,110,
0x038BBC,518,dialogue_19_19,147,"I hear the Pok@mon League has many    tough trainers,I   have to figure out how to get past    them!You should    quit dawdling and  get a move on!","RÉGIS : La Ligue regorge de grands Dresseurs. Je passerai. Toi aussi, avance !",91,
0x038C50,524,dialogue_19_19,27,Hey! You have a    Pikachu!,"Tu vises le titre ?\nAlors, bats-moi !",36,YES
0x038C6C,530,dialogue_19_19,32,"I looked, but I cannot find one.","T'es fort, toi !",16,
0x038C8D,537,dialogue_19_19,26,No! Caterpie can't cut it!,Impossible...,13,
0x038CA8,543,dialogue_19_19,29,"Hey,wait up! What'sthe Hurry?","Toi aussi, t'es\nDresseur ? Alors,\nbattons-nous !",52,YES
0x038CC6,548,dialogue_19_19,17,You're very good!,Tu es vraiment fort...,26,YES
0x038CD8,553,dialogue_19_19,29,Hey!You scared the bugs away!,Ne te défile pas ! Viens te battre !,36,YES
0x038CF6,554,dialogue_19_19,26,I'm looking for a  Weedle.,J'ai perdu.,11,
0x038D11,559,dialogue_19_19,17,You're very good!,Tu refuses donc\nde nous suivre...,36,YES
0x038D23,6543,dialogue_19_19,86,"0000000<B3DF><B3E0>:<B0EE><B3E1><B3E2><B3E3><B2A8><B1C0><B0C2><B1D1><B3E4><B2C9><B3D9><B0BC><B0A1><B0A2><B2DE><B2C5><B1BF><B2EF>,<B0C5><B2BD><B3E5><B0C6><B0DB><B3D1><B3D2><B2AC>...<B2C4><B2AA><B3E6><B2B8><B2CB><B0C5><B3DA><B3D4><B2AC>","De grands Dresseurs t'attendent. Sans Badge, passage interdit.",66,
0x038D7A,596,dialogue_19_19,36,You're a trainer   right? Follow me!,Tu es Dresseur ?\nPierre cherche\nun adversaire.\nSuis-moi !,67,YES
0x038D9F,601,dialogue_19_19,31,Brock's looking forchallengers.,"Si tu es prêt,\nva défier Pierre !",37,YES
0x038DBF,607,dialogue_19_19,108,"Hey champ! Let me  give you a tip.    Brock uses Rock    Pok@mon, Electric  attacks are uselessagainst them!","Hé, Champion !\nLes Pokémon Sol\nde Pierre ignorent\nl'Électrik.\nDur pour Pikachu !",94,
0x038E2C,613,dialogue_19_19,51,Wait! You're light years away from    facing Brock!,Défier Pierre ?\nTu es à dix mille\nannées-lumière !,54,YES
0x038E60,624,dialogue_19_19,37,"Darn,Light years isdistance,not time!",Tu es fort. Pierre l'est encore plus !,38,YES
0x038E86,634,dialogue_19_19,119,I'm Brock!I believein strong defense  and determination! Do you still wish  to face me? Fine   then! Show me your best!,"PIERRE : Je suis\nChampion d'Argenta.\nMes Pokémon Roche\nsont très solides !\nMême si je perds,\nje me battrai.\nEn garde !",124,YES
0x038EFE,654,dialogue_19_19,74,"I took you for     granted.As proof ofyour victory,here'sthe BOULDERBADGE!",PIERRE : Bravo ! Voici le Badge Roche !,45,
0x038F49,660,dialogue_19_19,56,"You can now use theHM Flash! Here,takethis with you too.",Badge Roche reçu !,18,
0x038F82,661,dialogue_19_19,14,Recieved TM35!,PIERRE : Ce Badge renforce tes Pokémon. Flash marche hors combat. Tiens !,83,YES
0x038F91,668,dialogue_19_19,56,It contains Harden.This raises your   Pokemon's defense.,CT35 reçue !,12,
0x038FCA,675,dialogue_19_19,67,A TM can only be   used once.So choosewho you use it on  carefully.,PIERRE : Chaque CT\nsert une fois.\nChoisis bien !\nCT35 : Armure\nmonte la Défense.,93,YES
0x03900E,697,dialogue_19_19,95,You seem to be verygifted as a        trainer.Go to the  GYM in Cerulean andtest your strength.,"PIERRE : Élevage ou combat, chacun sa voie. Pour progresser, va défier l'Arène d'Azuria !",105,YES
0x03906E,707,dialogue_19_19,47,"Just as I thought, you're Champion    Material!",Je le savais ! Tu as l'étoffe d'un Champion !,48,YES
0x03909E,718,dialogue_19_19,30,"You looked at me,  didn't you?",Hé ! Tu me fixais ?,19,
0x0390BD,719,dialogue_19_19,12,You're mean!,"Arrête de fixer,\nou je te frappe !",36,YES
0x0390CA,729,dialogue_19_19,35,Hey! I met you in  Viridian Forest!,Hé ! On s'est vus\ndans la Forêt\nde Jade !,47,YES
0x0390EE,734,dialogue_19_19,18,You beat me again!,"Ici, les Pokémon\ndiffèrent de ceux\nde la forêt.",50,YES
0x039101,741,dialogue_19_19,31,Are you a Pok@mon  Trainer too?,"Les shorts, c'est\npratique ! Essaie !",38,YES
0x039121,747,dialogue_19_19,37,Are you storing    Pok@mon on the PC?,"Après six Pokémon, les suivants sont envoyés au PC.",52,YES
0x039147,756,dialogue_19_19,31,You can fight my   new Pok@mon!,"Tu es Dresseur ?\nAlors, en garde !",36,YES
0x039167,762,dialogue_19_19,43,Trained Pok@mon arestronger than wild ones.,Quelle blague...,16,
0x039193,565,dialogue_19_19,30,Hey! You're don't  have shorts,Hé ! Pas de short ?,19,
0x0391B2,570,dialogue_19_19,31,Even in winter I   wear shorts!,Encore perdu...,15,
0x0391D2,575,dialogue_19_19,27,Do you like bug    Pok@mon?,Ma nouvelle prise\nva t'affronter !,35,YES
0x0391EE,585,dialogue_19_19,38,Bug types evolve   faster than others.,T'es très fort !,16,
0x039215,586,dialogue_19_19,23,Eek! Did you touch me!?,Aah ! Tu m'as touchée ?!,29,YES
0x03922D,767,dialogue_19_19,35,Route 4 is at the  foot of Mt.Moon.,"Ah, je m'étais trompée...",29,
0x039251,774,dialogue_19_19,38,"The look you gave  me,it's intriguing!",Ton regard...\nÇa me gêne !,31,
0x039278,779,dialogue_19_19,45,Don't let people   see you to avoid   fights!,Pas de combat ?\nÉvite les regards !,38,
0x0392A6,785,dialogue_19_19,62,Have I got a deal  for you! How about a Magikarp for just500$?,Bonjour l'ami !\nJ'ai une super\naffaire !\nUn Magicarpe :\njuste 500 $ !\nQu'en dis-tu ?,109,YES
0x0392E5,5398,dialogue_19_19,10,Too bad...,Ah bon ? Dommage...,19,YES
0x0392F0,790,dialogue_19_19,18,Recieved Magikarp!,Magicarpe reçu !,16,
0x039303,791,dialogue_19_19,48,I saw suspicious   men this cave.What about you?,"Un homme suspect\nrôde dans le coin.\nEt toi, t'es qui ?",56,YES
0x039334,796,dialogue_19_19,36,I'm sure they're   from Team Rocket!,On m'a bien eu !\nC'était un membre\nde la Team Rocket !,57,YES
0x039359,801,dialogue_19_19,43,I'm waiting for my friends to find me here.,Quoi ? J'attends mes amis perdus dans la grotte !,54,YES
0x039385,806,dialogue_19_19,43,I heard there are  very rare fossils  here.,Je suis venue\npour les fossiles\nrares cachés ici.,55,YES
0x0393B1,811,dialogue_19_19,36,"We,Team Rocket,are Pok@mon gansters!","TEAM ROCKET :\nMafia Pokémon,\nforte et redoutée !",57,YES
0x0393D6,816,dialogue_19_19,22,Darn it all! I blewit!,Tu me fais encore plus peur...,31,YES
0x0393ED,821,dialogue_19_19,22,Mt.Moon's big isn'tit?,Cette grotte est immense !,28,YES
0x039404,826,dialogue_19_19,27,How do you get out of here?,C'est immense... Où est la sortie ?,34,YES
0x039420,831,dialogue_19_19,31,Did you come to    explore too?,Tu explores aussi ?,19,
0x039440,836,dialogue_19_19,34,I came here to showoff my Pok@mon.,Mais où sont donc\nles Pokémon rares ?,38,YES
0x039463,841,dialogue_19_19,19,Whoa!You scared me!,Oh ! Un gamin !\nTu m'as fait peur !,38,YES
0x039477,846,dialogue_19_19,37,Kids like you      shouldn't be here!,Il fait trop sombre\npour un enfant !,35,
0x03949D,851,dialogue_19_19,37,We're pulling a bigjob here!Get lost!,"On a du travail !\nRentre chez toi,\ngamin !",45,YES
0x0394C3,856,dialogue_19_19,44,If you see a fossilgive it to me and  scram!,Pas mal ! Rejoins\nla Team Rocket !,35,
0x0394F0,862,dialogue_19_19,35,Kids should leave  grown-ups alone!,"Fourrer ton nez\ndans les affaires\ndes adultes,\nc'est dangereux !",74,YES
0x039514,867,dialogue_19_19,43,Pok@mon lived here long before people came.,Ça m'énerve !,13,
0x039540,868,dialogue_19_19,43,Stop!I found these fossils! They're   mine!,Stop ! J'ai trouvé ces deux fossiles. Ils sont à moi !,54,YES
0x03956C,873,dialogue_19_19,28,What! Don't sneak  up on me!,Ne me surprends pas\ncomme ça !,29,YES
0x039589,878,dialogue_19_19,36,I have to find     stronger Pok@mon.,...,3,
0x0395AE,881,dialogue_19_19,54,"Okay,I'll share!   We'll each take 1! No being greedy!","Bon, partageons :\nun fossile chacun.\nPas question\nde tout garder !",73,YES
0x0395E5,887,dialogue_19_19,122,Then this is mine! On Cinnabar island there's a Pok@mon  research lab that  does research on   reviving fossilizedPok@mon!,"À Cramois'Île,\nun labo redonne\nvie aux Pokémon\ntirés de fossiles.",75,
0x039660,910,dialogue_19_19,55,Jesse:Stop right   there!That fossil  is Team Rocket's!,TEAM ROCKET : Hop là ! Ce fossile est à la Team Rocket ! Rends-toi ou mange ta baffe !,86,YES
0x039698,917,dialogue_19_19,44,James:Surrender nowor prepare to      fight!,SACHA :\nQui êtes-vous ?,34,
0x0396C5,933,dialogue_19_19,32,Meowth: Meeouth!   That's right!,JESSIE :\nNous revoilà !,33,YES
0x0396E6,939,dialogue_19_19,22,Jesse:A brat beat  us?,TEAM ROCKET : ??? Ce mioche a gagné ?,38,YES
0x0396FD,941,dialogue_19_19,29,James:Such a dread-ful twerp!,TEAM ROCKET :\nLa Team Rocket...,36,YES
0x03971B,947,dialogue_19_19,84,"Jesse&James:Team   Rocket,blast off atthe speed of light!Meouth:Hey!Wait formeeowth!",À la vitesse\nde la lumière...,35,
0x039770,966,dialogue_19_19,119,"These people were  robbed, we believe it's Team Rocket's doing! Even our    Police force has   trouble with that  gang!",POLICIER : Ces gens\nont été volés.\nLe coupable ?\nLa Team Rocket !\nMême la police\npeine face à eux !,113,
0x0397E8,972,dialogue_19_19,120,"Yo Champ!The LeaderMisty, is a pro whouses water Pok@mon!Try to zap them    with electric, or  you can use grass  types.","Hé, Champion !\nOndine utilise\ndes Pokémon Eau.\nPlante absorbe\nl'eau.\nÉlectrik paralyse !",114,
0x039861,978,dialogue_19_19,19,I'm 1st!Let's do it,Ton adversaire ?\nC'est moi !,30,YES
0x039875,982,dialogue_19_19,36,Misty won't lose tosomeone like you!,Ondine est forte. Elle ne perdra pas contre toi !,50,YES
0x03989A,987,dialogue_19_19,34,I'm more than good enough for you!,Je peux te battre seule. Pas besoin d'Ondine !,48,YES
0x0398BD,992,dialogue_19_19,19,You overwhelmed me.,J'ai perdu...,13,
0x0398D1,5324,dialogue_19_19,101,Misty:Pro Trainers have a policy aboutPok@mon.Mine is an all-out offensive  approach! What's   yours?,ONDINE : Ma méthode\nest simple : miser\nsur le type Eau !\nÀ toi d'affronter\nla plus belle fille\ndu monde !,105,YES
0x039937,998,dialogue_19_19,164,Misty: You're too  much! Here's the   Cascade Badge to   show you beat me!  Now you can use theCUT HM!And you can have TM11 too. It  teaches BubbleBeam!Use it well!,ONDINE : Battue...\nPrends le Badge\nCascade ! Coupe\nmarche hors combat.\nApprends la CT11\nBulles d'O\nà un Pokémon Eau !,132,
0x0399DC,1026,dialogue_19_19,71,Yo Ash!You're stillstruggling along?  Me?I'm doing great!I'll show you!,"RÉGIS : Sacha ! Moi, j'ai de super Pokémon. Montre-moi les tiens !",68,
0x039A24,1032,dialogue_19_19,161,"Okay,you won! Hey  guess what! I went to Bill's.You know he invented the PC system we use? You should go thank    him. Well,I better get rolling! Smell ya later!",RÉGIS : Léo m'a\nmontré ses Pokémon\nrares. Ce célèbre\ncollectionneur a\nenrichi mon Pokédex\net créé le stockage\nPC. Tu l'utilises ?\nRemercie-le !,146,
0x039AC6,1061,dialogue_19_19,46,Beat us 5 trainers and win a prize!   I'm 1st!,Bats 5 Dresseurs !\nUn prix t'attend.\nTu peux gagner ?,54,YES
0x039AF5,1066,dialogue_19_19,35,"I did my best, I   have no regrets.",Pas mal ! Tu peux tous nous battre ?,37,YES
0x039B19,1075,dialogue_19_19,18,I'm 2nd! Let's go!,Je suis deuxième !\nLe vrai combat\ncommence !,48,YES
0x039B2C,1080,dialogue_19_19,24,No.3! I won't be   easy!,Quatrième ! Tu veux te faire remarquer ?,49,YES
0x039B45,1083,dialogue_19_19,19,I'm No.4!Tired Yet?,Troisième ! Tu vas\nen baver !,29,YES
0x039B59,1095,dialogue_19_19,16,No.5! Get ready!,Je suis cinquième\net dernier !\nEn garde !,48,YES
0x039B6A,1100,dialogue_19_19,27,Congrats!You earneda prize!,Bravo ! Le cadeau\npromis est à toi !,37,YES
0x039B86,1105,dialogue_19_19,14,Got Moonstone!,Pierre Lune reçue !,19,YES
0x039B95,1111,dialogue_19_19,62,"By the way, want tojoin TEAM ROCKET?  Fine! You'll regretthis!",La Team Rocket utilise les Pokémon pour étendre son territoire. Rejoins-nous !,90,YES
0x039BD4,1118,dialogue_19_19,19,Arrgh!You are good!,Quel gâchis !\nTu aurais brillé\nchez la Team Rocket,57,YES
0x039BE8,1125,dialogue_19_19,30,I saw you fight at the bridge!,Je t'ai vu combattre depuis les hautes herbes.,56,YES
0x039C07,1130,dialogue_19_19,15,You are good...,T'es coriace...,15,
0x039C17,1140,dialogue_19_19,74,I'm looking for a  good home for my   Charmander.Can you take care of him?,"Je l'élève mal.\nJe vais relâcher\nce Salamèche...\nSi tu t'en occupes,\nil est à toi.",89,YES
0x039C62,1145,dialogue_19_19,26,"Oh,I'll release himthen...","Alors, je vais\nle relâcher...",33,YES
0x039C7D,1150,dialogue_19_19,17,Take care of him.,C'est vrai ? Merci beaucoup !,29,YES
0x039C8F,1157,dialogue_19_19,33,I'm still fired up after Mt.Moon!,Encore en forme après avoir franchi le Mont Sélénite ?,56,YES
0x039CB1,1162,dialogue_19_19,14,You work hard!,Quelle force !,14,
0x039CC0,1163,dialogue_19_19,31,Trainers come here to practice!,"Ici, les Dresseurs\ns'entraînent !",33,YES
0x039CE0,1168,dialogue_19_19,17,You trained well!,Pas mal !,9,
0x039CF2,1173,dialogue_19_19,37,Goin' to see Bill? Let's fight first!,Tu vas chez Léo ? Affronte-moi d'abord !,47,YES
0x039D18,1178,dialogue_19_19,24,"Hi, My boyfriend iscool!","La Minijupe, c'est moi !",24,
0x039D31,1183,dialogue_19_19,9,Ya got me,J'ai perdu...,13,YES
0x039D3B,6553,raw,17,<B4D3><B0C5><B4D4>:<B1C2><B6C3><B4BA><B0C5><B0F8>,Prends-en soin !,16,
0x039D4E,1188,dialogue_19_19,17,You're somethin'.,T'es coriace !,14,
0x039D60,6554,raw,18,00<B1C2><B0CE><B1F9><B0C4><B0C5><B6C6><B1B4><B3D4>,Aide Salamèche !,16,
0x039D74,1151,dialogue_19_19,15,Got Charmander!,Salamèche reçu !,16,YES
0x039D84,1193,dialogue_19_19,35,I went to a party  on the S.S.ANNE!,Au bal de l'Océane\navec mon père !\nJaloux ?,46,YES
0x039DA8,1200,dialogue_19_19,28,I saw trainers fromall over!,L'Océane est pleine de Dresseurs redoutables !,51,YES
0x039DC5,1209,dialogue_19_19,31,I wish he was as   good as you!,Vive la minijupe !,18,
0x039DE5,1216,dialogue_19_19,19,I'm off to see Bill,Tu veux passer ? Alors bats-moi !,35,YES
