offset_hex,line,layout,max_len,source_en,fr_text,fr_len,overflow
0x036138,5676,,6,Golbat,Nosferalto,10,YES
0x03613F,5677,,6,Oddish,Mystherbe,9,YES
0x036146,5678,,5,Gloom,Ortide,6,YES
0x036165,5680,,7,Venonat,Mimitoss,8,YES
0x036176,5682,,7,Diglett,Taupiqueur,10,YES
0x03617E,5683,,7,Dugtrio,Triopikeur,10,YES
0x036186,5684,,6,Meowth,Miaouss,7,YES
0x036195,5685,,7,Psyduck,Psykokwak,9,YES
0x03619D,5686,,7,Golduck,Akwakwak,8,YES
0x0361A5,5687,,6,Mankey,Férosinge,9,YES
0x0361AC,5688,,8,Primeape,Colossinge,10,YES
0x036201,5693,,7,Machoke,Machopeur,9,YES
0x036209,5694,,7,Machamp,Mackogneur,10,YES
0x036247,5698,,7,Geodude,Racaillou,9,YES
0x03624F,5699,,8,Graveler,Gravalanch,10,YES
0x036258,5700,,5,Golem,Grolem,6,YES
0x036277,5702,,7,Slowbro,Flagadoss,9,YES
0x0362AA,5704,,4,Seel,Otaria,6,YES
0x0362AF,5705,,7,Dewgong,Lamantine,9,YES
0x0362B7,5706,,6,Grimer,Tadmorv,7,YES
0x0362BE,5707,,3,Muk,Grotadmorv,10,YES
0x0362CB,5709,,8,Cloyster,Crustabri,9,YES
0x0362D4,5710,,6,Gastly,Fantominus,10,YES
0x0362DB,5711,,7,Haunter,Spectrum,8,YES
0x0362E3,5712,,6,Gengar,Ectoplasma,10,YES
0x0362EF,5713,,7,Drowzee,Soporifik,9,YES
0x0362F7,5714,,5,Hypno,Hypnomade,9,YES
0x036304,5715,,7,Kingler,Krabboss,8,YES
0x03630C,5716,,7,Voltorb,Voltorbe,8,YES
0x036332,5719,,6,Cubone,Osselait,8,YES
0x036339,5720,,7,Marowak,Ossatueur,9,YES
0x036356,5723,,9,Lickitung,Excelangue,10,YES
0x036370,5726,,7,Rhyhorn,Rhinocorne,10,YES
0x036378,5727,,6,Rhydon,Rhinoféros,10,YES
0x03637F,5728,,7,Chansey,Leveinard,9,YES
0x036387,5729,,7,Tangela,Saquedeneu,10,YES
0x03639A,5731,,6,Horsea,Hypotrempe,10,YES
0x0363A1,5732,,6,Seadra,Hypocéan,8,YES
0x0363A8,5733,,7,Goldeen,Poissirène,10,YES
0x0363B0,5734,,7,Seaking,Poissoroy,9,YES
0x0363CF,5170,,7,Scyther,Insécateur,10,YES
0x0363D7,5738,,4,Jynx,Lippoutou,9,YES
0x0363ED,5740,,6,Pinsir,Scarabrute,10,YES
0x0363FB,5741,,8,Magikarp,Magicarpe,9,YES
0x03640D,5743,,6,Lapras,Lokhlass,8,YES
0x036414,5744,,5,Ditto,Métamorph,9,YES
0x036449,5749,,7,Omastar,Amonistar,9,YES
0x036474,5752,,8,Articuno,Artikodin,9,YES
0x03647D,5753,,6,Zapdos,Électhor,8,YES
0x03648C,5755,,7,Dratini,Minidraco,9,YES
0x03649E,5757,,9,Dragonite,Dracolosse,10,YES
0x03651B,4640,,12,Fell asleep!,S'est endormi!,14,YES
0x036665,4676,dialogue_19_19,66,Oh good! You and   your Pok@mon are   looking great! Takecare now!,"Ah, bien !\nTon équipe et toi\navez la forme !\nSois prudent !",71,YES
0x036837,4754,dialogue_19_19,27,Our Chairman loves Pok@mon!,Ton Pikachu est adorable !,29,YES
0x0368BC,4761,dialogue_19_19,52,Diglets dug this   cave that goes to  Viridian City.,Les Taupiqueur\nont creusé\njusqu'à Argenta !,55,YES
0x03692B,4775,dialogue_19_19,36,It never hurts to  have extra items!,"Tous les jours,\non étudie ici\nles Pokémon.",50,YES
0x036A79,5050,pokedex_13x4,47,It may stick out its stin-ger to poisonan enemy,Il sort son dard pour empoisonner ses ennemis.,51,YES
0x036AA9,5052,pokedex_13x4,43,It constantlyflies around in search of prey,Il vole sans cesse à la recherche de proies,45,YES
0x036BA6,5060,pokedex_13x4,44,"If its claws break,they'llgrow back in a day",Ses griffes cassées repoussent en un jour.,47,YES
0x036BD3,5062,pokedex_13x4,50,This Pok@mon prefers phys-ical attacks like biting,Il préfère les attaques au contact et les morsures.,52,YES
0x036C3A,5065,pokedex_13x4,48,"If it senses danger,it'll attack using its horns",S'il sent le danger il attaque avec ses cornes,49,YES
0x036D6B,5071,pokedex_13x4,43,It oozes nec-tar from its mouth to lureprey,Il suinte du nectar pour attirer ses proies.,46,YES
0x036F64,5087,pokedex_13x4,47,A strong swi-mmer that canbeat championswimmers,Ce puissant nageur bat même les champions.,49,YES
0x037130,5100,pokedex_13x4,47,Its hooves   are 10 times harder than  diamonds,Ses sabots sont 10 fois plus durs que les diamants,51,YES
0x0371C3,5103,pokedex_13x4,47,They appear  frequently   when sunspotsflare up,Les taches solaires le font apparaître.,50,YES
0x037259,5108,pokedex_13x4,45,Thrives by   sucking up   polluted     sludge,Il prospère en aspirant les boues polluées,47,YES
0x0372BA,5111,pokedex_13x4,48,"For protect- ion,it shootsspikes from  its shell",Il tire des pics de sa coquille pour se défendre.,51,YES
0x037385,5116,pokedex_13x4,48,"Its claw has up to 10,000 lbs of crush-ing power","Sa pince broie avec une force de 4,5 tonnes.",50,YES
0x0373B6,5117,pokedex_13x4,47,Stores elect-ric energy   within its   own body,Il stocke de l'électricité dans son propre corps,51,YES
0x03741A,5119,pokedex_13x4,48,It skillfullyweilds its   bone like a  boomerang,Il manie habilement son os comme un boomerang.,52,YES
0x03744B,5121,pokedex_13x4,48,This Pok@mon destroys its opponents w/ its kicks,Ses coups de pied terrassent ses rivaux.,50,YES
0x0374B0,5123,pokedex_13x4,48,Its tongue is7 ft. long   and can causeparalysis,Sa langue de 2m de long peut causer la paralysie,51,YES
0x037516,5125,pokedex_13x4,47,It grows by  absorbing gasdust and alsobacteria,"Gaz, poussière et bactéries le font grandir.",52,YES
0x037618,5133,pokedex_13x4,45,"Born in a volcano,its bodyis covered inflames","Né au volcan, son corps est couvert de flammes.",47,YES
0x037646,5134,pokedex_13x4,46,It uses its  large pinsersto crush its enemies,Ses grandes pinces écrasent ses ennemis.,47,YES
0x037675,5135,pokedex_13x4,49,Horribly weakand unrelia- ble. Is foundeverywhere,"Très faible et peu fiable, il vit partout.",51,YES
0x03773F,5141,pokedex_13x4,49,A programmed Pok@mon that can move in  cyberspace,"Programmé, il voyage dans le cyberespace.",51,YES
0x03780A,5145,pokedex_13x4,45,Mystical birdsaid to app- ear during   storms,Oiseau mystique qui apparaît dans les tempêtes.,52,YES
0x0378C9,5150,pokedex_13x4,44,Volcanos are said to eruptwhen Entei   barks,Son cri ferait entrer les volcans en éruption.,51,YES
0x037994,4151,dialogue_19_19,188,"No! After all that work to become     champ, it's over   already? Why did I lose? I never made mistakes raising myPok@mon!...Darn it!You're the league  champ, although I  hate to admit it.","RÉGIS :\nQuoi ? Déjà fini ?\nJ'ai tout donné,\nmais j'ai perdu...\nTant d'efforts...\nEt je perds ?\nMon entraînement\nétait parfait !\nBon... Tu es\nle Champion.\nJ'ai du mal\nà l'admettre...",224,YES
0x037BEF,4190,dialogue_19_19,56,"The cave is pitch  black, a Pok@mon   could light it up.","Cette grotte est\ntrès sombre.\nAvec Flash,\nun Pokémon peut\nl'éclairer.",87,YES
0x03805C,6490,dialogue_19_19,17,<0A><B0A7><B0A8><B0A9><B0AA><B0AB><B0AC><B0AD><B0AE>,NANJING TECH. TOUS DROITS RÉSERVÉS.,35,YES
0x03806F,4792,dialogue_19_19,16,Turned on the PC,Le PC s'allume...,17,YES
0x038092,4794,dialogue_19_19,19,"Go ahead,it's yours",PROF. CHEN :\nCette Poké Ball\nabrite un Pokémon.\nIl est pour toi !,74,YES
0x0380A6,4800,dialogue_19_19,30,"Ash,take good care of Pikachu.",PROF. CHEN :\nRapproche-toi\nde tes Pokémon.,53,YES
0x0380C5,4811,dialogue_19_19,23,Hello! May I help  you?,Salut !\nJe peux t'aider ?,36,YES
0x0380DD,6492,dialogue_19_19,15,0000<B0CE><B0CF><B0CE><B0D0><B0D1>!,Un combat suffit :\nnous voilà amis !,36,YES
0x0380EE,4815,dialogue_19_19,14,"Good job, kid!",MAJOR BOB : Battu ! Prends le Badge Foudre et ceci !,54,YES
0x038122,1665,dialogue_19_19,13,Got Squirtle!,Carapuce reçu !,15,YES
0x038149,4826,dialogue_19_19,36,"Sorry, the Trading Center is closed.","Désolé, impossible de combattre ici pour le moment...",55,YES
0x038173,4827,dialogue_19_19,32,"Sorry, the Cable   Club's closed",Même la machine\nd'échange est\nen panne...\nReviens plus tard.,75,YES
0x0381A5,6502,dialogue_19_19,8,0<B0FE><B0CE><B0F1>!,Pas assez d'argent !,29,YES
0x0381D2,4832,dialogue_19_19,13,0Used HM CUT!,Sacha utilise\nCoupe !,26,YES
0x0381F6,6509,dialogue_19_19,17,<0A><B0B6><B0B7><B1A7><B1A8><B0F8><B1AF><B1B0><B1AE>,Sacha utilise Surf !,25,YES
0x038208,6515,dialogue_19_19,17,<0A><B0B6><B0B7><B1A7><B1A8><B0F8><B0CA><B0E3><B1AE>,Sacha utilise Force !,26,YES
0x03821A,6521,dialogue_19_19,21,<0A><B0EE><B1B1><B1B2><B1B3><B1B4><B1B5><B0EC><B1B6><B1B7><B0B2>,On peut sans doute\npousser ce rocher.,37,YES
0x038230,4836,dialogue_19_19,23,This tree can be   cut!,Cet arbre peut être\ncoupé !,26,YES
0x038445,313,dialogue_19_19,177," <B0C5><B1B4>!<B0D2><B0D3><B0C5><B0E4><B0E5><B0C0><B0C1><B0A1><B0A2><B0BC><B1BC><B1BD>!<B1BE><B1BF><B1C0><B1C1><B1C2><B1BE><B1C3><B1C4><B1C5>,<B0B8><B0EE><B1BC><B1BD><B1C6><B1C7><B1B6><B1C8><B0EA><B0C0><B0C1><B0A1><B0A2><B0BC><B1C9><B0C1>!<B0EE><B1C9><B0C1><B1B6><B1CA><B0EA><B0C0><B0C1>,<B1CB><B1A7><B1A8><B1CC><B0E7><B0F2><B1CD><B1CD>.<B1CE><B1C2><B0C2><B1CF><B1D0><B0EE><B0C0><B0C1><B0A1><B0A2><B0BC>!<B0B6><B0B7>,<B1D1><B0BA><B1D2><B1D3><B1CC><B0C5><B0BC><B1D4><B1D5>,<B1D6><B1D7><B1D8><B1D2><B1D9><B1DA>!","PROF. CHEN :\nBien le bonjour !\nBienvenue !\nVoici le monde\nmagique\ndes Pokémon !\nMon nom est Chen,\nle Prof Pokémon !\nDes Pokémon\nvivent partout.\nCertains sont\nnos compagnons.\nD'autres les font\ncombattre.\nMoi, je les étudie.\nSacha !\nTa quête commence !\nRêves et aventures\nt'attendent !",355,YES
0x0384F8,319,dialogue_19_19,32,YO ASH! Gramps     isn't around!,"RÉGIS : Hé, Sacha !\nPépé n'est pas là !\nPour un Pokémon,\nj'ai rappliqué !",73,YES
0x0385D6,343,dialogue_19_19,28,Hey! Gramps! What  about me?,RÉGIS : Pépé ! C'est pas juste ! Et moi ?,46,YES
0x0385F3,349,dialogue_19_19,44,"Be patient Gary,   I'll give you one  later.","PROF. CHEN :\nPatience, Régis.\nTu l'auras bientôt.",57,YES
0x038620,355,dialogue_19_19,46,"Humph! I'll get a  better Pok@mon thanyou,Ash!",RÉGIS : Pff ! J'aurai un meilleur Pokémon que toi !,55,YES
0x03864F,360,dialogue_19_19,32,No way Ash! I want this Pok@mon!,RÉGIS : Non !\nIl est à moi !,33,YES
0x038670,365,dialogue_19_19,25,Gary! What are you doing?,PROF. CHEN :\nRégis !\nQue fais-tu ?,51,YES
0x03868A,370,dialogue_19_19,23,"Gramps,I want this one!","RÉGIS :\nPépé, je le veux !",37,YES
0x038715,382,dialogue_19_19,46,"Oak:Ash, this is a Pok@mon I caught   earlier.",PROF. CHEN :\nJe l'ai capturé.\nIl craint encore\nles humains.,69,YES
0x0387A0,410,dialogue_19_19,82,Okay! I'll make my Pok@mon fight to   toughen it up! Ash!Gramps! Smell you  later!,"RÉGIS : Ton Pokémon est fort ! Je vais entraîner le mien ailleurs. À plus, Sacha ! Salut, Papy !",101,YES
0x038862,6529,dialogue_19_19,29,"00000<B2CE><B1EE><B1EE>:<B0C5><B1CD><B1CD>,<B1F1><B1F1><B1C2><B0BC><B1EF>",Attends un peu. Écoute-moi.,30,YES
0x038880,6532,dialogue_19_19,15,<0A><B2CE><B1EE><B1EE>:<B0C5><B2BD><B0C7>?,Tu veux quand même\ny aller ?,28,YES
0x0388BD,1584,dialogue_19_19,32,"00000Oh,Ash! How is     Pikachu?",PROF. CHEN : Pikachu t'apprécie. Tu feras un bon Dresseur !,67,YES
0x038916,1593,dialogue_19_19,46,Ah! This is the    custom Pok@ball I  ordered!,Sacha remet\nle Colis Chen\nau Prof. Chen !,53,YES
0x038945,424,dialogue_19_19,10,Thank you!,CHEN : Ma Poké Ball spéciale ! Merci. J'ai une mission.,55,YES
0x038950,426,dialogue_19_19,42,Gary:Gramps! What  did you call me    for?,RÉGIS : Papy !\nMon Pokémon a\ngrandi ! Regarde !,56,YES
0x03898D,440,dialogue_19_19,38,Gary:Okay Gramps!  Leave it all to me!,PROF. CHEN :\nMon rêve : finir\nle Pokédex complet.\nJe suis trop vieux.\nPrenez le relais !,94,YES
0x038A46,476,dialogue_19_19,71,"Gary's Sis:Grandpa asked you to run anerrand? Here,this  will help you!","SŒUR DE RÉGIS :\nPépé t'envoie\nen course ?\nTiens, ça t'aidera.",76,YES
0x038AA1,484,dialogue_19_19,76,"Old man:Ahhh! I'm  feeling much betternow! Hm? Oh! Sure, you can go through!","Quel mal de tête...\nJe te bloquais ?\nPour le Pokédex,\nachète\ndes Poké Balls !",92,YES
0x038AEE,502,dialogue_19_19,20,00000000It's locked!,L'Arène est fermée à clé.,25,YES
0x038C50,524,dialogue_19_19,27,Hey! You have a    Pikachu!,"Tu vises le titre ?\nAlors, bats-moi !",36,YES
0x038CA8,543,dialogue_19_19,29,"Hey,wait up! What'sthe Hurry?","Toi aussi, t'es\nDresseur ? Alors,\nbattons-nous !",52,YES
0x038CC6,548,dialogue_19_19,17,You're very good!,Tu es vraiment fort...,26,YES
0x038CD8,553,dialogue_19_19,29,Hey!You scared the bugs away!,Ne te défile pas ! Viens te battre !,36,YES
0x038D11,559,dialogue_19_19,17,You're very good!,Tu refuses donc\nde nous suivre...,36,YES
0x038D7A,596,dialogue_19_19,36,You're a trainer   right? Follow me!,Tu es Dresseur ?\nPierre cherche\nun adversaire.\nSuis-moi !,67,YES
0x038D9F,601,dialogue_19_19,31,Brock's looking forchallengers.,"Si tu es prêt,\nva défier Pierre !",37,YES
0x038E2C,613,dialogue_19_19,51,Wait! You're light years away from    facing Brock!,Défier Pierre ?\nTu es à dix mille\nannées-lumière !,54,YES
0x038E60,624,dialogue_19_19,37,"Darn,Light years isdistance,not time!",Tu es fort. Pierre l'est encore plus !,38,YES
0x038E86,634,dialogue_19_19,119,I'm Brock!I believein strong defense  and determination! Do you still wish  to face me? Fine   then! Show me your best!,"PIERRE : Je suis\nChampion d'Argenta.\nMes Pokémon Roche\nsont très solides !\nMême si je perds,\nje me battrai.\nEn garde !",124,YES
0x038F82,661,dialogue_19_19,14,Recieved TM35!,PIERRE : Ce Badge renforce tes Pokémon. Flash marche hors combat. Tiens !,83,YES
0x038FCA,675,dialogue_19_19,67,A TM can only be   used once.So choosewho you use it on  carefully.,PIERRE : Chaque CT\nsert une fois.\nChoisis bien !\nCT35 : Armure\nmonte la Défense.,93,YES
0x03900E,697,dialogue_19_19,95,You seem to be verygifted as a        trainer.Go to the  GYM in Cerulean andtest your strength.,"PIERRE : Élevage ou combat, chacun sa voie. Pour progresser, va défier l'Arène d'Azuria !",105,YES
0x03906E,707,dialogue_19_19,47,"Just as I thought, you're Champion    Material!",Je le savais ! Tu as l'étoffe d'un Champion !,48,YES
0x0390BD,719,dialogue_19_19,12,You're mean!,"Arrête de fixer,\nou je te frappe !",36,YES
0x0390CA,729,dialogue_19_19,35,Hey! I met you in  Viridian Forest!,Hé ! On s'est vus\ndans la Forêt\nde Jade !,47,YES
0x0390EE,734,dialogue_19_19,18,You beat me again!,"Ici, les Pokémon\ndiffèrent de ceux\nde la forêt.",50,YES
0x039101,741,dialogue_19_19,31,Are you a Pok@mon  Trainer too?,"Les shorts, c'est\npratique ! Essaie !",38,YES
0x039121,747,dialogue_19_19,37,Are you storing    Pok@mon on the PC?,"Après six Pokémon, les suivants sont envoyés au PC.",52,YES
0x039147,756,dialogue_19_19,31,You can fight my   new Pok@mon!,"Tu es Dresseur ?\nAlors, en garde !",36,YES
0x0391D2,575,dialogue_19_19,27,Do you like bug    Pok@mon?,Ma nouvelle prise\nva t'affronter !,35,YES
0x039215,586,dialogue_19_19,23,Eek! Did you touch me!?,Aah ! Tu m'as touchée ?!,29,YES
0x0392A6,785,dialogue_19_19,62,Have I got a deal  for you! How about a Magikarp for just500$?,Bonjour l'ami !\nJ'ai une super\naffaire !\nUn Magicarpe :\njuste 500 $ !\nQu'en dis-tu ?,109,YES
0x0392E5,5398,dialogue_19_19,10,Too bad...,Ah bon ? Dommage...,19,YES
0x039303,791,dialogue_19_19,48,I saw suspicious   men this cave.What about you?,"Un homme suspect\nrôde dans le coin.\nEt toi, t'es qui ?",56,YES
0x039334,796,dialogue_19_19,36,I'm sure they're   from Team Rocket!,On m'a bien eu !\nC'était un membre\nde la Team Rocket !,57,YES
0x039359,801,dialogue_19_19,43,I'm waiting for my friends to find me here.,Quoi ? J'attends mes amis perdus dans la grotte !,54,YES
0x039385,806,dialogue_19_19,43,I heard there are  very rare fossils  here.,Je suis venue\npour les fossiles\nrares cachés ici.,55,YES
0x0393B1,811,dialogue_19_19,36,"We,Team Rocket,are Pok@mon gansters!","TEAM ROCKET :\nMafia Pokémon,\nforte et redoutée !",57,YES
0x0393D6,816,dialogue_19_19,22,Darn it all! I blewit!,Tu me fais encore plus peur...,31,YES
0x0393ED,821,dialogue_19_19,22,Mt.Moon's big isn'tit?,Cette grotte est immense !,28,YES
0x039404,826,dialogue_19_19,27,How do you get out of here?,C'est immense... Où est la sortie ?,34,YES
0x039440,836,dialogue_19_19,34,I came here to showoff my Pok@mon.,Mais où sont donc\nles Pokémon rares ?,38,YES
0x039463,841,dialogue_19_19,19,Whoa!You scared me!,Oh ! Un gamin !\nTu m'as fait peur !,38,YES
0x03949D,851,dialogue_19_19,37,We're pulling a bigjob here!Get lost!,"On a du travail !\nRentre chez toi,\ngamin !",45,YES
0x0394F0,862,dialogue_19_19,35,Kids should leave  grown-ups alone!,"Fourrer ton nez\ndans les affaires\ndes adultes,\nc'est dangereux !",74,YES
0x039540,868,dialogue_19_19,43,Stop!I found these fossils! They're   mine!,Stop ! J'ai trouvé ces deux fossiles. Ils sont à moi !,54,YES
0x03956C,873,dialogue_19_19,28,What! Don't sneak  up on me!,Ne me surprends pas\ncomme ça !,29,YES
0x0395AE,881,dialogue_19_19,54,"Okay,I'll share!   We'll each take 1! No being greedy!","Bon, partageons :\nun fossile chacun.\nPas question\nde tout garder !",73,YES
0x039660,910,dialogue_19_19,55,Jesse:Stop right   there!That fossil  is Team Rocket's!,TEAM ROCKET : Hop là ! Ce fossile est à la Team Rocket ! Rends-toi ou mange ta baffe !,86,YES
0x0396C5,933,dialogue_19_19,32,Meowth: Meeouth!   That's right!,JESSIE :\nNous revoilà !,33,YES
0x0396E6,939,dialogue_19_19,22,Jesse:A brat beat  us?,TEAM ROCKET : ??? Ce mioche a gagné ?,38,YES
0x0396FD,941,dialogue_19_19,29,James:Such a dread-ful twerp!,TEAM ROCKET :\nLa Team Rocket...,36,YES
0x039861,978,dialogue_19_19,19,I'm 1st!Let's do it,Ton adversaire ?\nC'est moi !,30,YES
0x039875,982,dialogue_19_19,36,Misty won't lose tosomeone like you!,Ondine est forte. Elle ne perdra pas contre toi !,50,YES
0x03989A,987,dialogue_19_19,34,I'm more than good enough for you!,Je peux te battre seule. Pas besoin d'Ondine !,48,YES
0x0398D1,5324,dialogue_19_19,101,Misty:Pro Trainers have a policy aboutPok@mon.Mine is an all-out offensive  approach! What's   yours?,ONDINE : Ma méthode\nest simple : miser\nsur le type Eau !\nÀ toi d'affronter\nla plus belle fille\ndu monde !,105,YES
0x039AC6,1061,dialogue_19_19,46,Beat us 5 trainers and win a prize!   I'm 1st!,Bats 5 Dresseurs !\nUn prix t'attend.\nTu peux gagner ?,54,YES
0x039AF5,1066,dialogue_19_19,35,"I did my best, I   have no regrets.",Pas mal ! Tu peux tous nous battre ?,37,YES
0x039B19,1075,dialogue_19_19,18,I'm 2nd! Let's go!,Je suis deuxième !\nLe vrai combat\ncommence !,48,YES
0x039B2C,1080,dialogue_19_19,24,No.3! I won't be   easy!,Quatrième ! Tu veux te faire remarquer ?,49,YES
0x039B45,1083,dialogue_19_19,19,I'm No.4!Tired Yet?,Troisième ! Tu vas\nen baver !,29,YES
0x039B59,1095,dialogue_19_19,16,No.5! Get ready!,Je suis cinquième\net dernier !\nEn garde !,48,YES
0x039B6A,1100,dialogue_19_19,27,Congrats!You earneda prize!,Bravo ! Le cadeau\npromis est à toi !,37,YES
0x039B86,1105,dialogue_19_19,14,Got Moonstone!,Pierre Lune reçue !,19,YES
0x039B95,1111,dialogue_19_19,62,"By the way, want tojoin TEAM ROCKET?  Fine! You'll regretthis!",La Team Rocket utilise les Pokémon pour étendre son territoire. Rejoins-nous !,90,YES
0x039BD4,1118,dialogue_19_19,19,Arrgh!You are good!,Quel gâchis !\nTu aurais brillé\nchez la Team Rocket,57,YES
0x039BE8,1125,dialogue_19_19,30,I saw you fight at the bridge!,Je t'ai vu combattre depuis les hautes herbes.,56,YES
0x039C17,1140,dialogue_19_19,74,I'm looking for a  good home for my   Charmander.Can you take care of him?,"Je l'élève mal.\nJe vais relâcher\nce Salamèche...\nSi tu t'en occupes,\nil est à toi.",89,YES
0x039C62,1145,dialogue_19_19,26,"Oh,I'll release himthen...","Alors, je vais\nle relâcher...",33,YES
0x039C7D,1150,dialogue_19_19,17,Take care of him.,C'est vrai ? Merci beaucoup !,29,YES
0x039C8F,1157,dialogue_19_19,33,I'm still fired up after Mt.Moon!,Encore en forme après avoir franchi le Mont Sélénite ?,56,YES
0x039CC0,1163,dialogue_19_19,31,Trainers come here to practice!,"Ici, les Dresseurs\ns'entraînent !",33,YES
0x039CF2,1173,dialogue_19_19,37,Goin' to see Bill? Let's fight first!,Tu vas chez Léo ? Affronte-moi d'abord !,47,YES
0x039D31,1183,dialogue_19_19,9,Ya got me,J'ai perdu...,13,YES
0x039D74,1151,dialogue_19_19,15,Got Charmander!,Salamèche reçu !,16,YES
0x039D84,1193,dialogue_19_19,35,I went to a party  on the S.S.ANNE!,Au bal de l'Océane\navec mon père !\nJaloux ?,46,YES
0x039DA8,1200,dialogue_19_19,28,I saw trainers fromall over!,L'Océane est pleine de Dresseurs redoutables !,51,YES
0x039DE5,1216,dialogue_19_19,19,I'm off to see Bill,Tu veux passer ? Alors bats-moi !,35,YES
0x039E21,1219,dialogue_19_19,29,I knew I had to    fight you!,Je pressentais\nqu'on se battrait.,37,YES
0x039E3F,1224,dialogue_19_19,19,I knew I'd lose too,Je pressentais\nque je perdrais...,37,YES
0x039E53,1229,dialogue_19_19,37,I'm jealous of my  friend's Clefairy!,Mes amies ont\nde jolis Pokémon...\nC'est pas juste !,55,YES
0x039E79,1236,dialogue_19_19,23,Do you have one    too?,"Du Mont Sélénite ?\nMoi, je veux\nun Mélofée...",51,YES
0x039E91,1246,dialogue_19_19,160,Hiya!I'm a Pok@Mon!I'm not. I'm Bill! I messed up an exp-eriment and turned into a Pok@mon! Canyou help me out?Youjust go to my PC   and start the cell program!,"LÉO : Salut !\nMoi, Léo,\nle Pokémaniac !\nTu doutes ?\nUne expérience\nratée m'a fusionné\navec un Pokémon.\nAide-moi.\nJe prends place\nau Téléporteur.\nSur ce PC, lance\nla séparation !",224,YES
0x039F32,5462,dialogue_19_19,12,Run Program.,Léo est sauvé !,15,YES
0x039F3F,1252,dialogue_19_19,60,"Yeehah!Thanks bud!Ihave to thank you! Here, maybe this'lldo.","LÉO : Merci !\nTu viens voir\nma collection ?\nTiens, prends ça !",75,YES
0x039F7C,1258,dialogue_19_19,15,Got S.S.Ticket!,Passe Bateau obtenu !,27,YES
0x039F8C,1260,dialogue_19_19,104,"They invited me,   but I can't stand  fancy do's. So, whydon't you go? All  the passengers are trainers!","LÉO : L'Océane est\nà Carmin, pleine\nde Dresseurs.\nJ'ai une invitation\nmais je hais\nles fêtes.\nVas-y à ma place !",132,YES
0x039FF5,1266,dialogue_19_19,9,Have fun!,"LÉO : Ma collection ! 150 espèces sont connues, peut-être plus. J'attends ici un Pokémon légendaire...",127,YES
0x039FFF,1272,dialogue_19_19,60,What! I'm just an  innocent bystander!Don't you believe  me?,"Hé ! Défense d'entrer ! Moi, louche ? Je ne fais que passer.",68,YES
0x03A03C,1282,dialogue_19_19,27,Ok! I'll leave     quietly!,Pitié ! Je ne recommencerai plus ! Je file...,55,YES
0x03A058,1283,dialogue_19_19,47,"I'm on guard duty. Gee, I'm thirsty   though...",Je monte la garde.\nMais j'ai soif !\nPassage interdit !,56,YES
0x03A0AD,1291,dialogue_19_19,16,You're too good!,Tu me plais déjà davantage...,31,YES
0x03A0D2,1299,dialogue_19_19,18,I didn't start it!,"Cette fois, tu m'as\ndonné une leçon !",36,YES
0x03A0E5,1305,dialogue_19_19,17,"Me? Ok,I'll play!","Je suis mignonne, non ?",24,YES
0x03A109,1307,dialogue_19_19,29,There aren't many  bugs here.,J'ai capturé\nun super Pokémon.\nViens te battre !,55,YES
0x03A169,1328,dialogue_19_19,19,(Whisper Whisper..),C'était un simple\nmalentendu.,30,YES
0x03A17D,1335,dialogue_19_19,23,I just lost to somekid!,Je suis de mauvais\npoil !,25,YES
0x03A195,1339,dialogue_19_19,17,I just can't win.,Ça m'énerve\nencore plus...,33,YES
0x03A1A7,1349,dialogue_19_19,28,Welcome to the     S.S.Anne!,L'Océane accoste\nà Carmin sur Mer\nune fois par an.,54,YES
0x03A1C4,1360,dialogue_19_19,33,"Excuse me, do you  have a ticket?",MATELOT : Bienvenue sur l'Océane ! Votre passe ?,51,YES
0x03A1E6,1365,dialogue_19_19,19,"Ok, Welcome aboard!",Merci !\nBienvenue à bord !,37,YES
0x03A216,1373,dialogue_19_19,30,You should be nice to freinds!,Va donc à Hoenn\nun de ces jours !,36,YES
0x03A235,1377,dialogue_19_19,28,I got Pok@mon from all over!,Les garçons d'ici sont tous timides.,37,YES
0x03A252,1382,dialogue_19_19,24,Oh No! You hurt    them!,Les gamins comme\ntoi m'énervent !,35,YES
0x03A26B,1386,dialogue_19_19,23,I love Pok@mon! Do you?,Ne sous-estime pas mes Pokémon !,32,YES
0x03A283,1391,dialogue_19_19,18,Wow! You're great!,Je dois encore\nm'entraîner...,33,YES
0x03A2B7,1396,dialogue_19_19,25,Humph! You rude    child!,Légendes de Johto :\ntu connais ?,31,YES
0x03A2EB,1410,dialogue_19_19,12,You sank me!,Je me suis bien amusé.,25,YES
0x03A388,1438,dialogue_19_19,11,Good fight!,Sacré Dresseur !,16,YES
0x03A44D,1466,dialogue_19_19,18,"Urf, I Feel Ill...",Et me voilà encore\ngros !,25,YES
0x03A460,1471,dialogue_19_19,87,"Bonjour Ash! Were  you really invited?How's your Pok@Dex?I already have 40  kinds, pal!","RÉGIS : Sacha !\nToi aussi, invité ?\nMon Pokédex compte\nplus de 40 espèces.\nVoyons tes progrès.",95,YES
0x03A4B8,1489,dialogue_19_19,75,There's an old man here who can teach CUT! It's really   usefull! Smell ya!,"RÉGIS : À bord,\nle maître de Coupe\na le mal de mer !\nVa le voir.\nÀ plus !",84,YES
0x03A504,1507,dialogue_19_19,18,Urrp! I'm Seasick!,Beurk...\nJ'ai le mal\nde mer !,46,YES
