entry_index,english_offset_hex,script_line,layout,source_length,alignment_method,alignment_confidence,pointer_references,chinese_record_indexes,chinese_offsets,chinese_text,english_storage,english_text,fidelity_status,review_note
1304,0x03A0F7,1306,dialogue_19_19,17,pointer_table,high,0x0383A9,1393,0x03A4B7,"
女孩:我喜欢你!",ascii,Just didn't work!,pending_semantic_review,
1305,0x03A109,1307,dialogue_19_19,29,pointer_table,high,0x0383AB,1394,0x03A4C7,"
捉虫少年:我捉到好精灵了,比试一下吧",ascii,There aren't many bugs here.,pending_semantic_review,
1306,0x03A127,1314,dialogue_19_19,35,pointer_table,high,0x0383AD,1395,0x03A4EB,"
捉虫少年:还是欠缺训练...",ascii,I'm going back to Viridian Forest.,pending_semantic_review,
1307,0x03A14B,1323,dialogue_19_19,29,pointer_table,high,0x0383AF,1396,0x03A505,"
女孩:你在看哪里?",ascii,Excuse me! I'm on the phone!,pending_semantic_review,
1308,0x03A169,1328,dialogue_19_19,19,pointer_table,high,0x0383B1,1397,0x03A517,"
女孩:是个误会",ascii,(Whisper Whisper..),pending_semantic_review,
1309,0x03A17D,1335,dialogue_19_19,23,pointer_table,high,0x0383B3,1398,0x03A526,"
侦察员:现在我的心情不好!",ascii,I just lost to somekid!,pending_semantic_review,
1310,0x03A195,1339,dialogue_19_19,17,pointer_table,high,0x0383B5,1399,0x03A540,"
侦察员:心情更糟了...",ascii,I just can't win.,pending_semantic_review,
1311,0x03A1A7,1349,dialogue_19_19,28,pointer_table,high,0x0383B9,1401,0x03A57B,"
船员:铁达尼号一年才进一次枯叶港",ascii,Welcome to the S.S.Anne!,pending_semantic_review,
1312,0x03A1C4,1360,dialogue_19_19,33,pointer_table,high,0x0383BB,1402,0x03A59C,"
船员:欢迎来到铁达尼号!请等一等,客人你的票呢?",ascii,"Excuse me, do you have a ticket?",pending_semantic_review,
1313,0x03A1E6,1365,dialogue_19_19,19,pointer_table,high,0x0383BD,1403,0x03A5CA,"
船员:谢谢,欢迎你上船!",ascii,"Ok, Welcome aboard!",pending_semantic_review,
1314,0x03A1FA,1370,dialogue_19_19,27,pointer_table,high,0x0383C3,1406,0x03A62F,"
绅士:我是从宝石大陆来的",ascii,My Pok@mon are my freinds!,pending_semantic_review,
1315,0x03A216,1373,dialogue_19_19,30,pointer_table,high,0x0383C5,1407,0x03A648,"
绅士:有空一定要去宝石大陆看看哦",ascii,You should be nice to freinds!,pending_semantic_review,
1316,0x03A235,1377,dialogue_19_19,28,pointer_table,high,0x0383C7,1408,0x03A669,"
迷你裙:这里的男孩都很害羞呢",ascii,I got Pok@mon from all over!,pending_semantic_review,
1317,0x03A252,1382,dialogue_19_19,24,pointer_table,high,0x0383C9,1409,0x03A686,"
迷你裙:讨厌你这种小孩子!",ascii,Oh No! You hurt them!,pending_semantic_review,
1318,0x03A26B,1386,dialogue_19_19,23,pointer_table,high,0x0383DB,1418,0x03A75E,"
谈判小子:你别小看我的精灵",ascii,I love Pok@mon! Do you?,pending_semantic_review,
1319,0x03A283,1391,dialogue_19_19,18,pointer_table,high,0x0383DD,1419,0x03A779,"
谈判小子:还欠缺修炼啊",ascii,Wow! You're great!,pending_semantic_review,
1320,0x03A296,1395,dialogue_19_19,32,pointer_table,high,0x0383CB,1410,0x03A6A0,"
绅士:来到这个方元地区还真是舒服",ascii,"You,pup! How dare you barge in!",pending_semantic_review,
1321,0x03A2B7,1396,dialogue_19_19,25,pointer_table,high,0x0383CD,1411,0x03A6C1,"
绅士:你听说过还有金银地区的传说吗?",ascii,Humph! You rude child!,pending_semantic_review,
1322,0x03A2D1,1405,dialogue_19_19,25,pointer_table,high,0x0383D3,1414,0x03A711,"
水手:今天天气好啊",ascii,My pride is at stake!,pending_semantic_review,
1323,0x03A2EB,1410,dialogue_19_19,12,pointer_table,high,0x0383D5,1415,0x03A724,"
水手:我玩的很开心",ascii,You sank me!,pending_semantic_review,
1324,0x03A2F8,1411,dialogue_19_19,28,pointer_table,high,0x0383CF,1412,0x03A6E5,"
大胖子:看我钓上的好货色吧!",ascii,I like feisty kids like you!,pending_semantic_review,
1325,0x03A315,1416,dialogue_19_19,14,pointer_table,high,0x0383D1,1413,0x03A701,"
大胖子:可恶...",ascii,Argh! Lost it!,pending_semantic_review,
1326,0x03A324,1421,dialogue_19_19,29,pointer_table,high,0x0383DF,1420,0x03A790,"
迷你裙:我喜欢大海的感觉",ascii,I never saw you at the party!,pending_semantic_review,
1327,0x03A342,1426,dialogue_19_19,34,pointer_table,high,0x0383E1,1421,0x03A7A9,"
迷你裙:就像喜欢你一样...",ascii,"Oh, I adore your strong Pok@mon!",pending_semantic_review,
1328,0x03A365,1433,dialogue_19_19,34,pointer_table,high,0x0383EB,1426,0x03A821,"
双胞胎:你好啊!",ascii,I'm kinda bored.Howabout a battle?,pending_semantic_review,
1329,0x03A388,1438,dialogue_19_19,11,pointer_table,high,0x0383ED,1427,0x03A831,"
水手:我明白了,你是伟大的训练师",ascii,Good fight!,pending_semantic_review,
1330,0x03A394,1439,dialogue_19_19,31,pointer_table,high,0x0383D7,1416,0x03A737,"
水手:天天都努力工作",ascii,Us Sailors have Pok@mon too!,pending_semantic_review,
1331,0x03A3B4,1440,dialogue_19_19,19,pointer_table,high,0x0383D9,1417,0x03A74C,"
水手:有没有搞错?",ascii,"Ok, You're not bad.",pending_semantic_review,
1332,0x03A3C8,1441,dialogue_19_19,37,pointer_table,high,0x0383EF,1428,0x03A851,"
水手:你是谁?",ascii,"Matey, you walk theplank if you lose!",pending_semantic_review,
1333,0x03A3EE,1446,dialogue_19_19,23,pointer_table,high,0x0383F1,1429,0x03A85F,"
水手:我又是谁??",ascii,Argh! Beaten by a kid!,pending_semantic_review,
1334,0x03A406,1457,dialogue_19_19,24,pointer_table,high,0x0383F3,1430,0x03A870,"
水手:出海愉快!",ascii,Ahoy! Are you sea sick?,pending_semantic_review,
1335,0x03A41F,1458,dialogue_19_19,19,pointer_table,high,0x0383F5,1431,0x03A880,"
水手:晚饭什么时候开始?",ascii,I was just careless,pending_semantic_review,
1336,0x03A433,1465,dialogue_19_19,25,pointer_table,high,0x0383F7,1432,0x03A898,"
大胖子:我正在减肥!",ascii,Hey matey! Let's fight!,pending_semantic_review,
1337,0x03A44D,1466,dialogue_19_19,18,pointer_table,high,0x0383F9,1433,0x03A8AC,"
大胖子:不过现在又胖了!",ascii,"Urf, I Feel Ill...",pending_semantic_review,
1338,0x03A460,1471,dialogue_19_19,87,pointer_table,high,0x038403,1438,0x03A91B,"
小茂:小智真没想到会在这里见到你!你也受到了邀请啊?图鉴又增加了吗?我可是收集到四十多种了!让我看看你有没有进步吧!!",ascii,"Bonjour Ash! Were you really invited?How's your Pok@Dex?I already have 40 kinds, pal!",pending_semantic_review,
1339,0x03A4B8,1489,dialogue_19_19,75,pointer_table,high,0x038405,1439,0x03A98C,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",ascii,There's an old man here who can teach CUT! It's really usefull! Smell ya!,pending_semantic_review,
1340,0x03A504,1507,dialogue_19_19,18,pointer_table,high,0x038407,1440,0x03A9DB,"
名人:晕船,不行了...好难过",ascii,Urrp! I'm Seasick!,pending_semantic_review,
1341,0x03A517,5463,dialogue_19_19,13,pointer_table,high,0x03840B,1442,0x03AA08,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",ascii,"(Rub,rub,rub)",pending_semantic_review,
1342,0x03A525,1512,dialogue_19_19,18,pointer_table,high,0x0383C1,1405,0x03A61C,"
船员:船已经出发了",ascii,The S.S.ANNE left.,pending_semantic_review,
1343,0x03A538,1517,dialogue_19_19,28,pointer_table,high,0x038411,1445,0x03AB0C,"
水手:就算你的精灵有多强都不可能是你这种小孩该来的!",ascii,This is no place for kids!,pending_semantic_review,
1344,0x03A555,1522,dialogue_19_19,38,pointer_table,high,0x0383B7,1400,0x03A556,"
女警君莎:抓到最近老是恶作剧的杰尼龟",ascii,My Squirtle keeps getting in trouble.,pending_semantic_review,
1345,0x03A57C,1528,dialogue_19_19,95,pointer_table,high,0x03840F,1444,0x03AAA9,"
裁判:为来的冠军!马其斯少佐的外号叫闪电美国!使用电系精灵可称的上美国第一!飞行类和水类是不适用的...",ascii,"Hey Champ! Lt.Surgeloves electric Pok@mon,avoid birds andwater pok@mon! And beware of paralysis",pending_semantic_review,
1346,0x03A5DC,1534,dialogue_19_19,50,pointer_table,high,0x0383BF,1404,0x03A5E1,"
船员:小鬼,这艘铁达尼号上的客人都是有钱人,你别到这里闲逛!!",ascii,"I'm sorry,but you need a ticket to come aboard.",pending_semantic_review,
1347,0x03A60F,1545,dialogue_19_19,10,pointer_table,high,0x03AF44,1584,0x03BE08,"
得到依布",ascii,Got Eevee!,pending_semantic_review,
1348,0x03A61A,1546,dialogue_19_19,20,pointer_table,high,0x038413,1446,0x03AB40,"
水手:有两下子",ascii,You surprised me!,pending_semantic_review,
1349,0x03A62F,1556,dialogue_19_19,124,pointer_table,high,0x03840D,1443,0x03AA97,"
得到特技01居合斩",ascii,"Whew! Thanks! Here,let me give ya thisCUT HM!Your Pok@moncan use it outside of battle to cut down trees! Got HM 01!",pending_semantic_review,
1350,0x03A6AC,1562,dialogue_19_19,31,pointer_table,high,0x038419,1449,0x03AB6E,"
绅士:马其斯少佐是军人,你也想加入吗?",ascii,Lt.Surge was my CO.in the army!,pending_semantic_review,
1351,0x03A6CC,1573,dialogue_19_19,28,pointer_table,high,0x038415,1447,0x03AB4F,"
士兵:能过我这关吗?",ascii,There's a secret tothis GYM!,pending_semantic_review,
1352,0x03A6E9,1609,dialogue_19_19,91,pointer_table,high,0x03841D,1451,0x03ABA7,"
马其斯:哦?宝贝你要挑战啊?哈哈!就凭你那微弱的力量!就想与我挑战?真是有胆量?精灵做的不是这么简单的!让你尝尝苦头!",ascii,"Electric Pok@mon saved me in the war! They zapped myenemies,just like I'll do to you!",pending_semantic_review,
1353,0x03A745,1633,dialogue_19_19,119,pointer_table,high,0x038421,1453,0x03AC50,"
得到技能24",ascii,You're the real deal kid!Here's theThunderbadge! That badge lets you use FLY any time kid! And take this TM aswell!,pending_semantic_review,
1354,0x03A7BD,6556,dialogue_19_19,26,pointer_table,high,0x0383E3,1422,0x03A7C3,"
绅士:明年我要去旅游",graphical_codes,0000000<B7B4><B1C5>:<B5E6><B3EA><B1C2><B0C3><B0C7><B7C1><B5FB>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1355,0x03A7D8,6558,dialogue_19_19,27,pointer_table,high,0x0383E5,1423,0x03A7D8,"
绅士:都一把年纪了,走不动了",graphical_codes,"<0A><B7B4><B1C5>:<B1C0><B1D1><B3D3><B3EA><B7C2><B0F8>,<B7C3><B0CE><B0B2><B0F8>",english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1356,0x03A7F4,6566,dialogue_19_19,18,pointer_table,high,0x0383E7,1424,0x03A7F4,"
水手:小子,别乱逛!",graphical_codes,"<0A><B5F7><B1A3>:<B0B6><B1DF>,<B2CA><B7C4><B5C1>!",english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1357,0x03A807,6572,dialogue_19_19,25,pointer_table,high,0x0383E9,1425,0x03A807,"
水手:我错了,请您随便参观",graphical_codes,"<0A><B5F7><B1A3>:<B1C2><B2DC><B0F8>,<B2D8><B7C5><B5C2><B3A2><B7C6><B6DB>",english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1358,0x03A821,1645,dialogue_19_19,104,pointer_table,high,0x038423,1454,0x03AC5C,"
女警君莎:那是橙色徽章?你可能是厉害的训练家!!抓到最近老是恶作剧的杰尼龟给你好吗?",ascii,This Squirtle I gotkeeps getting into mischief.I think heneeds a better trainer. Would you like him?,pending_semantic_review,
1359,0x03A88A,1655,dialogue_19_19,26,pointer_table,high,0x038425,1455,0x03ACAD,"
是吗?谁能领养这只杰尼龟呢...",ascii,Oh...What am I to do now?,pending_semantic_review,
1360,0x03A8A5,1660,dialogue_19_19,24,pointer_table,high,0x038427,1456,0x03ACCB,"
拜托了,要好好照顾它哦!",ascii,Please treat him well.,pending_semantic_review,
1361,0x03A8BE,6578,dialogue_19_19,19,pointer_table,high,0x0383FB,1434,0x03A8C4,"
水手:快走开!",graphical_codes,0000000<B5F7><B1A3>:<B2EC><B7C3><B1D9>!,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1362,0x03A8D2,6579,dialogue_19_19,21,pointer_table,high,0x0383FD,1435,0x03A8D2,"
水手:刚才我有说话吗?",graphical_codes,<0A><B5F7><B1A3>:<B2BF><B1F2><B1C2><B0AE><B1E7><B1EF><B0D7>?,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1363,0x03A8E8,6581,dialogue_19_19,30,pointer_table,high,0x0383FF,1436,0x03A8E8,"
绅士:我有个女儿现在和你一样大",graphical_codes,<0A><B7B4><B1C5>:<B1C2><B0AE><B0BA><B2CF><B7D0><B2F5><B0B8><B0C9><B0C5><B1D1><B2DA><B1BE>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1364,0x03A907,6594,dialogue_19_19,19,pointer_table,high,0x038401,1437,0x03A907,"
绅士:做我女婿吧...",graphical_codes,<0A><B7B4><B1C5>:<B2B4><B1C2><B2CF><B7D1><B0BE>...,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1365,0x03A91B,1673,dialogue_19_19,19,pointer_table,high,0x038439,1465,0x03ADD9,"
老爷爷:我的精灵是无敌的!",ascii,"Win, Lose, or Draw!",pending_semantic_review,
1366,0x03A92F,1678,dialogue_19_19,26,pointer_table,high,0x03843B,1466,0x03ADF3,"
老爷爷:在我家是无敌的...",ascii,To live is to gamble!,pending_semantic_review,
1367,0x03A94A,1679,dialogue_19_19,12,pointer_table,high,0x038431,1461,0x03AD71,"
谈判小子:我困了...",ascii,No cheating!,pending_semantic_review,
1368,0x03A957,1680,dialogue_19_19,25,pointer_table,high,0x038433,1462,0x03AD85,"
谈判小子:干嘛打扰我休息?",ascii,Huh? That's not right!,pending_semantic_review,
1369,0x03A971,1681,dialogue_19_19,29,pointer_table,high,0x03843D,1467,0x03AE0D,"
双胞胎:我们脸上有东西吗?",ascii,"I'm new,but I thinkI can win!",pending_semantic_review,
1370,0x03A98F,1690,dialogue_19_19,19,pointer_table,high,0x03843F,1468,0x03AE27,"
双胞胎:说你呢,你还看!!",ascii,My Pok@mon couldn't,pending_semantic_review,
1371,0x03A9A3,1693,dialogue_19_19,26,containing_offset,medium,,1439,0x03A98C,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",ascii,I have never won before.,pending_semantic_review,
1372,0x03A9BE,1698,dialogue_19_19,18,containing_offset,medium,,1439,0x03A98C,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",ascii,I saw this coming.,pending_semantic_review,
1373,0x03A9D1,1699,dialogue_19_19,24,containing_offset,medium,,1439,0x03A98C,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",ascii,Fwahaha! I've neverlost!,pending_semantic_review,
1374,0x03A9EA,1704,dialogue_19_19,17,containing_offset,medium,,1440,0x03A9DB,"
名人:晕船,不行了...好难过",ascii,Luck of the draw!,pending_semantic_review,
1375,0x03A9F7,1705,dialogue_19_19,4,pointer_table,high,0x038409,1441,0x03A9F6,"
小智:我帮你拍拍!",ascii,raw!,pending_semantic_review,
1376,0x03A9FC,1715,dialogue_19_19,25,pointer_table,high,0x038435,1463,0x03AD9F,"
谈判小子:你怎么这么没有礼貌?",ascii,I'm the best in my class!,pending_semantic_review,
1377,0x03AA16,1719,dialogue_19_19,33,pointer_table,high,0x038437,1464,0x03ADBD,"
谈判小子:算了,我不和你计较",ascii,"Darn,I need to makethem stronger!",pending_semantic_review,
1378,0x03AA38,1720,dialogue_19_19,28,containing_offset,medium,,1442,0x03AA08,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",ascii,My Pok@mon should be ready!,pending_semantic_review,
1379,0x03AA55,1721,dialogue_19_19,24,containing_offset,medium,,1442,0x03AA08,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",ascii,I should get betterones.,pending_semantic_review,
1380,0x03AA6E,1722,dialogue_19_19,34,containing_offset,medium,,1442,0x03AA08,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",ascii,Competition! I can not get enough!,pending_semantic_review,
1381,0x03AA91,1723,dialogue_19_19,15,containing_offset,medium,,1442,0x03AA08,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!",ascii,I had a chance!,pending_semantic_review,
1382,0x03AAA1,1724,dialogue_19_19,24,containing_offset,medium,,1443,0x03AA97,"
得到特技01居合斩",ascii,Careful! I am on fire!,pending_semantic_review,
1383,0x03AABA,1725,dialogue_19_19,17,containing_offset,medium,,1444,0x03AAA9,"
裁判:为来的冠军!马其斯少佐的外号叫闪电美国!使用电系精灵可称的上美国第一!飞行类和水类是不适用的...",ascii,I've burnt out...,pending_semantic_review,
1384,0x03AACC,1731,dialogue_19_19,52,pointer_table,high,0x03AE74,1480,0x03B154,"
谈判小子:你完蛋了!",ascii,There's a huge Pok@mon that sleepsback this way.,pending_semantic_review,
1385,0x03AB01,1732,dialogue_19_19,37,pointer_table,high,0x03AE76,1481,0x03B168,"
谈判小子:今天肚子疼,不和你计较",ascii,I think you need a Flute to wake him.,pending_semantic_review,
1386,0x03AB27,1743,dialogue_19_19,52,pointer_table,high,0x03842B,1458,0x03ACEF,"
爷爷:听说这个是地鼠挖的山洞,好像能通到常青市的样子",ascii,"A fainted Pok@mon can't fight,but canstill use HMs.",pending_semantic_review,
1387,0x03AB5C,1754,dialogue_19_19,69,pointer_table,high,0x03842D,1459,0x03AD23,"
男孩:这个秘传技05你应该用的上,让能学闪光的精灵学会后可以照亮山洞",ascii,I'm Prof.Oaks Aide!I was sent to give you an HM05! Here you are Ash!,pending_semantic_review,
1388,0x03ABA2,1761,dialogue_19_19,9,pointer_table,high,0x03842F,1460,0x03AD65,"
得到特技05",ascii,Got HM05!,pending_semantic_review,
1389,0x03ABAC,1767,dialogue_19_19,47,pointer_table,high,0x03AE80,1486,0x03B21F,"
女孩:你还长的蛮英俊的嘛",ascii,You have Pok@Mon? You're mine!You deceived me!,pending_semantic_review,
1390,0x03ABCB,1769,dialogue_19_19,16,pointer_table,high,0x03AE82,1487,0x03B238,"
女孩:有实力我欣赏",ascii,You deceived me!,pending_semantic_review,
1391,0x03ABDC,1770,dialogue_19_19,52,pointer_table,high,0x03AE88,1490,0x03B270,"
谈判小子:我们商量一下,把你的比卡丘让给我吧",ascii,I'm taking Rock Tunnel to go to Lavender Town.,pending_semantic_review,
1392,0x03AC11,1783,dialogue_19_19,18,pointer_table,high,0x03AE8A,1491,0x03B29C,"
谈判小子:我知道错了",ascii,Are you going too?,pending_semantic_review,
1393,0x03AC24,1784,dialogue_19_19,18,pointer_table,high,0x03AE94,1496,0x03B30F,"
捉虫少年:没想到又见到你了",ascii,"Go,my bug Pok@mon!",pending_semantic_review,
1394,0x03AC37,1787,dialogue_19_19,11,pointer_table,high,0x03AE96,1497,0x03B32A,"
捉虫少年:你的实力又提升了呢",ascii,You bug me!,pending_semantic_review,
1395,0x03AC43,1788,dialogue_19_19,19,pointer_table,high,0x03AE9C,1500,0x03B37D,"
大叔:小心我对你不客气!",ascii,"Haha! Come on,dude!",pending_semantic_review,
1396,0x03AC57,1802,dialogue_19_19,24,pointer_table,high,0x03AE9E,1501,0x03B395,"
大叔:您好吗?哈哈...",ascii,Haha! You beat me fair!,pending_semantic_review,
1397,0x03AC70,1803,dialogue_19_19,19,pointer_table,high,0x03AE90,1494,0x03B2EB,"
大叔:有意思...",ascii,Great! I was bored!,pending_semantic_review,
1398,0x03AC84,1808,dialogue_19_19,18,pointer_table,high,0x03AE92,1495,0x03B2FB,"
大叔:这回完蛋了...",ascii,You sure got guts!,pending_semantic_review,
1399,0x03AC97,1814,dialogue_19_19,33,pointer_table,high,0x03AE98,1498,0x03B347,"
谈判小子:别说我没忠告你,快逃吧",ascii,Don't you dare condescend me!,pending_semantic_review,
1400,0x03ACB9,1821,dialogue_19_19,19,pointer_table,high,0x03AE9A,1499,0x03B367,"
谈判小子:有两下子...",ascii,No! You're to much!,pending_semantic_review,
1401,0x03ACCD,1822,dialogue_19_19,38,pointer_table,high,0x03AE8C,1492,0x03B2B1,"
谈判小子:再怎么努力也不是我的对手!",ascii,Who's that with those cool Pok@mon?,pending_semantic_review,
1402,0x03ACF4,1831,dialogue_19_19,13,pointer_table,high,0x03AE8E,1493,0x03B2D5,"
谈判小子:怎么可能呢?",ascii,Keep walking!,pending_semantic_review,
1403,0x03AD02,1835,dialogue_19_19,27,pointer_table,high,0x03AE84,1488,0x03B24B,"
大胖子:有碰见你了",ascii,Aren't you a littletoughie!,pending_semantic_review,
1404,0x03AD1E,5470,dialogue_19_19,10,pointer_table,high,0x03AE86,1489,0x03B25E,"
大胖子:又输了...",ascii,Too tough!,pending_semantic_review,
1405,0x03AD29,1836,dialogue_19_19,25,pointer_table,high,0x03AEA0,1502,0x03B3AA,"
女孩:让姐姐看看你",ascii,I got up early to train!,pending_semantic_review,
1406,0x03AD43,1837,dialogue_19_19,24,pointer_table,high,0x03AEA2,1503,0x03B3BD,"
女孩:不要不给面子吧!",ascii,I need to train more.,pending_semantic_review,
1407,0x03AD5C,1838,dialogue_19_19,29,pointer_table,high,0x03AEAA,1507,0x03B427,"
职员:这么暗你也敢来",ascii,I've never won a badge yet.,pending_semantic_review,
1408,0x03AD7A,1852,dialogue_19_19,16,pointer_table,high,0x03AEAC,1508,0x03B43C,"
职员:佩服你的勇气",ascii,I blew it again.,pending_semantic_review,
1409,0x03AD8B,1857,dialogue_19_19,18,pointer_table,high,0x03AEAE,1509,0x03B44F,"
职员:我的东西掉了",ascii,This cave is long!,pending_semantic_review,
1410,0x03AD9E,1858,dialogue_19_19,17,pointer_table,high,0x03AEB0,1510,0x03B462,"
职员:一定要找出来",ascii,Doh! You won kid!,pending_semantic_review,
1411,0x03ADB0,1869,dialogue_19_19,23,pointer_table,high,0x03AEB6,1513,0x03B49C,"
职员:我不怕黑暗",ascii,I'll leave ya cryinkid!,pending_semantic_review,
1412,0x03ADC8,1859,dialogue_19_19,7,pointer_table,high,0x03AEB8,1514,0x03B4AD,"
职员:你也不是等闲之辈",ascii,I give!,pending_semantic_review,
1413,0x03ADD0,1860,dialogue_19_19,31,pointer_table,high,0x03AEB2,1511,0x03B475,"
女孩:人家好害怕哦",ascii,You have Pok@Mon! Let's start!,pending_semantic_review,
1414,0x03ADF0,1861,dialogue_19_19,14,pointer_table,high,0x03AEB4,1512,0x03B488,"
女孩:你保护我好吗?",ascii,You play hard!,pending_semantic_review,
1415,0x03ADFF,1866,dialogue_19_19,24,pointer_table,high,0x03AED2,1527,0x03B5CB,"
大叔:你在这里干什么??",ascii,Give it your best shot!,pending_semantic_review,
1416,0x03AE18,5403,dialogue_19_19,11,pointer_table,high,0x03AED4,1528,0x03B5E2,"
大叔:对不起,好象我管不着",ascii,Fired away!,pending_semantic_review,
1417,0x03AE24,1867,dialogue_19_19,30,pointer_table,high,0x03AED6,1529,0x03B5FC,"
职员:整天都无聊的在干活",ascii,You have a Pok@dex?I want one!,pending_semantic_review,
1418,0x03AE43,1868,dialogue_19_19,13,pointer_table,high,0x038441,1469,0x03AE3F,"
马沙:谢谢......",ascii,Thanks again!,pending_semantic_review,
1419,0x03AE51,6602,dialogue_19_19,11,pointer_table,high,0x038443,1470,0x03AE50,"
名人:......",graphical_codes,<B3B1><B2B5>:......,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1420,0x03B058,1879,dialogue_19_19,15,pointer_table,high,0x03AED8,1530,0x03B615,"
职员:明天该轻松了吧",ascii,I'm so jealous!,pending_semantic_review,
1421,0x03B068,1883,dialogue_19_19,33,pointer_table,high,0x03AEDE,1533,0x03B650,"
女孩:你可别乱摸我哦",ascii,Hikers use twigs astrail markers.,pending_semantic_review,
1422,0x03B08A,1884,dialogue_19_19,18,pointer_table,high,0x03AEE0,1534,0x03B665,"
女孩:都叫你别乱摸了!!",ascii,I want to go home!,pending_semantic_review,
1423,0x03B09D,1887,dialogue_19_19,18,pointer_table,high,0x03AEBA,1515,0x03B4C4,"
大叔:山里才能锻炼身体",ascii,Pok@mon fight! Go!,pending_semantic_review,
1424,0x03B0B0,1888,dialogue_19_19,10,pointer_table,high,0x03AEBC,1516,0x03B4DB,"
大叔:果然是这样",ascii,Game over!,pending_semantic_review,
1425,0x03B0BB,1893,dialogue_19_19,15,pointer_table,high,0x03AECE,1525,0x03B59F,"
女孩:我想找个男朋友",ascii,I'll fight you!,pending_semantic_review,
1426,0x03B0CB,1894,dialogue_19_19,19,pointer_table,high,0x03AED0,1526,0x03B5B4,"
女孩:你呀,不合我胃口!",ascii,I like tiny Pok@mon,pending_semantic_review,
1427,0x03B0DF,1895,dialogue_19_19,27,pointer_table,high,0x03AECA,1523,0x03B56C,"
大叔:你想知道吗",ascii,I like drawing Pok@mon!,pending_semantic_review,
1428,0x03B0FB,1900,dialogue_19_19,27,pointer_table,high,0x03AECC,1524,0x03B57D,"
大叔:精灵会随着等级提高而进化的!",ascii,"I'm an artist,not afighter.",pending_semantic_review,
1429,0x03B117,1905,dialogue_19_19,26,pointer_table,high,0x03AEC6,1521,0x03B538,"
大叔:我觉得石头类的精灵是最强的!",ascii,Maybe I'm lost in here...,pending_semantic_review,
1430,0x03B132,1906,dialogue_19_19,17,pointer_table,high,0x03AEC8,1522,0x03B55A,"
大叔:我想错了吗?",ascii,Which way is out?,pending_semantic_review,
1431,0x03B144,1907,dialogue_19_19,27,pointer_table,high,0x03AEDA,1531,0x03B62A,"
男孩:刚和女朋友分手了",ascii,I came this far forPok@mon!,pending_semantic_review,
1432,0x03B160,1908,dialogue_19_19,19,pointer_table,high,0x03AEDC,1532,0x03B641,"
男孩:心情不好",ascii,You looked harmless,pending_semantic_review,
1433,0x03B174,1909,dialogue_19_19,19,pointer_table,high,0x03AEE2,1535,0x03B67C,"
男孩:你碰到我了",ascii,Eek!Don't scare me!,pending_semantic_review,
1434,0x03B188,1912,dialogue_19_19,94,pointer_table,high,0x03AE78,1482,0x03B188,"
我终于明白了好好照顾宠物精灵,妙蛙种子很有精神,其实精灵也在找训练师,你能不能帮我照顾这只妙蛙种子呢?",ascii,This Pok@mon needs a strong trainer totake care of it. Would you take careof this Bulbasaur?,pending_semantic_review,
1435,0x03B1E7,1917,dialogue_19_19,23,pointer_table,high,0x03AE7A,1483,0x03B1EC,"
是吗?那真是太可惜了...",ascii,Take good care of him!,pending_semantic_review,
1436,0x03B1FF,1924,dialogue_19_19,14,pointer_table,high,0x03AE7C,1484,0x03B204,"
那拜托你了!",ascii,Got Bulbasaur!,pending_semantic_review,
