stable_key,dialogue_id,reference_class,chinese_text,english_v2,disposition,source_url,source_revision,review_note
MAIN:0x03C765,D0716,Red/Blue/Yellow shared,小茂:等你很久了小智!!我就知道在这等你会出现的!好像被火箭队为难了!反正与我无关!!让我看看你底有没有变强!,"GARY: Hahaha! I knew you'd come, Ash! Team Rocket gave you trouble? I don't care! Show me how much stronger you've gotten!",adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03C7DF,D0717,Red/Blue/Yellow shared,小茂:开玩笑...那小智我先走了...我还要去精灵联盟挑战最强的四天王啊!!小智你也要加油喔!再见了!!,"GARY: Just kidding... I'm off to face the Elite Four! Keep it up, Ash! Smell ya!",adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03C8E5,D0724,Pokémon Yellow,火箭队:等等!老大在谈重要的事不能让你去打扰!,JAMES: Wait! Boss is discussing business. Don't disturb him!,adapted_to_official_english,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03C992,D0726,Red/Blue/Yellow shared,老大:哦?小智啊?又见面了...我现在在和新力的社员谈工作的事情.大人的世界小孩千万别插嘴!不然会很难看的!,"GIOVANNI: Ah, Ash! Again! I'm talking business with Silph staff. Stay out of grown-up matters, or face pain!",adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03CA26,D0727,Red/Blue/Yellow shared,老大:混蛋!没办法只好暂时放弃新力!我们火箭队是不灭的!所有的怪兽是为我们火箭队而存在的!小智你千万不要忘了!我先走了!!,"GIOVANNI: Blast it! I quit Silph for now. Team Rocket won't fall! All Pokémon exist for us! Remember, Ash! I'm off!",adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
MAIN:0x03CAB3,D0728,Red/Blue/Yellow shared,秘书:呀真是谢谢你的相救!我和社长充满感激啊!,The President and I are so grateful you saved us!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03CAE7,D0729,Red/Blue/Yellow shared,使用精灵笛唤醒睡着的卡比兽,The Poké Flute woke sleeping Snorlax!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03CB91,D0738,Pokémon Yellow,"钓鱼者:我有好动西,要看吗",I caught a good one. Want to see?,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03CE78,D0770,Pokémon Yellow,大姐姐:好可爱的样子哦,So cute!,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D292,D0795,Red/Blue/Yellow shared,裁判:浅红道馆是栋有机关的房子.用眼睛是看不到墙的,Fuchsia Gym has invisible walls! Watch for gaps!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D49D,D0810,Red/Blue/Yellow shared,"服务员:欢迎来到狩猎场!在这广大的狩猎广场有很多特有的宠物精灵,一次500元!要进去吗?",Welcome to the Safari Zone! Catch its unique Pokémon for $500. Join the hunt?,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D4FB,D0812,Red/Blue/Yellow shared,那么请进收您500元!祝您好运!!,That'll be $500. Good luck!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
MAIN:0x03D50C,D0813,Red/Blue/Yellow shared,"男孩:这里是最深处平时都没有人会来,我就送件礼物给你吧!",You reached the deepest area! You win a prize!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D543,D0815,Red/Blue/Yellow shared,"男孩:特技03是冲浪术,你可以坐在宠物精灵身上通过水面!而且这个技能机器是用后也不会消失的!能拿到这么好的奖品你还真是幸运!",HM03 is Surf! Ride Pokémon across water. This HM is reusable. Lucky you!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D624,D0820,Red/Blue/Yellow shared,"园长:秘传04是怪力术,能推开挡路的大石头!!",HM04 is Strength! It moves boulders blocking the way!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D81D,D0842,Red/Blue/Yellow shared,空手道:这里是全国格斗家所聚集的道馆啊!,This dojo draws fighters nationwide!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D83E,D0844,Red/Blue/Yellow shared,得到大师球,Got Master Ball!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D89F,D0846,Red/Blue/Yellow shared,空手道:格斗家害怕的是超能力,Fighters fear psychic power.,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D8E0,D0849,Red/Blue/Yellow shared,空手道:硬的东西一点都不可怕!,Nothing hard scares me!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D8E8,D0850,Red/Blue/Yellow shared,空手道:格斗家害怕的是超能力,Fighters fear psychic power.,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D910,D0852,Red/Blue/Yellow shared,二当家:看大当家怎么对付你!!,Wait until our Master deals with you!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D933,D0853,Red/Blue/Yellow shared,"大当家:我是这个道馆的大当家,你会后悔的!",I'm this dojo's Master. You'll regret challenging me!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03D9CD,D0855,Red/Blue/Yellow shared,得到艾比郎,Got Hitmonchan!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D9DD,D0856,Red/Blue/Yellow shared,得到沙瓦郎,Got Hitmonlee!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03D9EC,D0857,Red/Blue/Yellow shared,裁判:未来的冠军!娜梅的精灵是使用超能力的...格斗系的攻击是没用的!,Future Champ! Sabrina uses psychic power. Fighting Pokémon are weak to it!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03DA39,D0858,Red/Blue/Yellow shared,超能力:娜梅年纪轻轻就掌管这个金黄道馆实力不容小看!,Young Sabrina leads Saffron Gym. Don't underrate her!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03DA73,D0860,Red/Blue/Yellow shared,精神师:你知道吗?精灵只靠力量是不会赢的!,You know that power alone isn't enough!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03DB75,D0868,Red/Blue/Yellow shared,超能力:你想见娜梅吧,You want to see Sabrina?,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03DBE1,D0872,Red/Blue/Yellow shared,"娜梅:我有预感你会来,我是超能力少女,我不喜欢战斗,不过我可以让你看看我的厉害!","SABRINA: I foresaw you! I'm psychic. I dislike fighting, but I'll show my power!",adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
MAIN:0x03DC83,D0874,Red/Blue/Yellow shared,得到金色徽章,Got Marsh Badge!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03DC8E,D0875,Red/Blue/Yellow shared,得到技能机器40,Got TM40!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03DEDF,D0899,Red/Blue/Yellow shared,博士:我一直都在研究珍贵的化石你有不错的化石吗?,Hiya! I study rare Pokémon fossils. Have one?,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
MAIN:0x03DFF8,D0902,Red/Blue/Yellow shared,得到菊石兽,Got Omanyte!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03E03E,D0904,Red/Blue/Yellow shared,再生机器再生出化石盔,The machine revived Kabuto!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03E076,D0905,Red/Blue/Yellow shared,得到化石盔,Got Kabuto!,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
MAIN:0x03E1BB,D0915,Pokémon Yellow,裁判:未来的冠军!热情的阿桂是炎系的行家,Future Champ! Hot-headed Blaine is a Fire Pokémon pro!,adapted_to_official_english,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
MAIN:0x03F27B,D0965,Red/Blue/Yellow shared,"妈妈:是嘛男孩子都是志在四方嘛!...嗯,电视上都是这么说的!对了,隔壁的大木博士在找你呢",Right. All boys leave home someday. It said so on TV. Professor Oak next door is looking for you.,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03F2EE,D0966,Pokémon Yellow,"大木:喔?小茂你已经来啦?我不是叫你稍后再来嘛...既然来啦就再等一下吧!喔...小智在那有个圆圆的球吧,那里有宠物精灵是要给你的!拿去吧!","OAK: Hmm? Gary? Why are you here already? I told you to come later... Ah, whatever! Wait there. Look, Ash! See that round ball? It holds a Pokémon for you. Go on, take it!",adapted_to_official_english,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.
MAIN:0x03F3D2,D0967,Red/Blue/Yellow shared,欢迎!到精灵中心可以恢复精灵的体力.,Welcome! We heal Pokémon to perfect health!,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.
RESTORED:0x03AFB0,D1021,Pokémon Yellow,武藏:好讨厌的感觉哟...,JESSIE: What an awful feeling...,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
RESTORED:0x03B004,D1035,Pokémon Yellow,武藏:好讨厌的感觉哟...,JESSIE: What an awful feeling...,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
RESTORED:0x03CF54,D1048,Pokémon Yellow,小次郎:果然和平常一样...,"JAMES: Sure enough, it's the same as always...",chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
RESTORED:0x03CF56,D1049,Pokémon Yellow,武藏:好讨厌的感觉哟...,JESSIE: What an awful feeling...,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
RESTORED:0x03CF58,D1050,Pokémon Yellow,喵喵:喵...,MEOWTH: Meow...,chinese_specific_retained,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.
